category,stock_code,abc_class,monthly_velocity,pick_frequency,total_sales,slotting_score,rank_in_category
Others,20982,B,203.1818181818181,270,1962.21005022526,203.1818181818181,381
Others,22501,A,139.5000000000000,269,8697.90988540649,139.5000000000000,384
Others,22549,A,320.1250000000000,269,3782.66009688377,320.1250000000000,384
Others,48116,A,167.4545454545454,269,10804.2998123169,167.4545454545454,384
Others,22158,A,264.3636363636363,268,8272.3400425911,264.3636363636363,387
Others,85049A,A,209.8181818181818,267,3022.63998436928,209.8181818181818,388
Others,22023,B,314.9090909090909,266,1414.27999195457,314.9090909090909,389
Others,85175,A,823.3636363636363,266,3817.45994397998,823.3636363636363,389
Others,22665,A,269.5000000000000,265,3305.70001792908,269.5000000000000,391
Others,22276,A,132.7272727272727,265,3684.82990932465,132.7272727272727,391
Others,22644,A,364.3333333333333,265,3324.58007788658,364.3333333333333,391
Others,79323P,A,227.7000000000000,264,13760.9297142029,227.7000000000000,394
Others,47590A,A,234.4545454545454,264,12719.3399915695,234.4545454545454,394
Others,85049D,A,151.5454545454545,264,2081.70999145508,151.5454545454545,394
Others,22089,A,179.4545454545454,264,5521.54001498222,179.4545454545454,394
Others,84971S,A,413.6363636363636,264,3788.60006928444,413.6363636363636,394
Others,21243,A,294.8181818181818,263,5247.87016320229,294.8181818181818,399
Others,22431,A,133.4444444444444,263,2552.55004501343,133.4444444444444,399
Others,21890,A,146.2727272727272,262,4755.94003653526,146.2727272727272,401
Others,21770,A,135.1000000000000,262,6873.46995735168,135.1000000000000,401
Others,22620,A,415.1666666666666,261,3187.92999005318,415.1666666666666,403
Others,21500,A,809.0909090909090,261,3579.99991625547,809.0909090909090,403
Others,22218,A,111.5454545454545,261,5344.4100227356,111.5454545454545,403
Others,21241,B,201.1818181818181,260,1869.07005190849,201.1818181818181,406
Others,21430,A,113.8181818181818,260,4801.23004674912,113.8181818181818,406
Others,84032A,A,172.6363636363636,259,4016.75999927521,172.6363636363636,408
Others,21623,A,239.4444444444444,257,16841.3900136948,239.4444444444444,409
Others,85065,A,56.3636363636363,256,7524.43994998932,56.3636363636363,410
Others,20970,A,108.2727272727272,256,4453.4300339222,108.2727272727272,410
Others,21071,A,279.3636363636363,255,3341.62996864319,279.3636363636363,412
Others,22059,A,257.9090909090909,254,4076.8200070858,257.9090909090909,413
Others,10002,A,622.4545454545454,254,5427.18017435074,622.4545454545454,413
Others,22357,A,154.1000000000000,254,6854.72997093201,154.1000000000000,413
Others,22621,A,425.5000000000000,254,3692.51009583473,425.5000000000000,413
Others,21577,A,155.0000000000000,253,3734.38999915123,155.0000000000000,417
Others,20966,A,161.6363636363636,253,2514.21999120712,161.6363636363636,417
Others,84947,A,539.8181818181818,253,6979.19983506203,539.8181818181818,417
Others,22215,A,66.4545454545454,253,6245.04001331329,66.4545454545454,417
Others,20829,A,270.9090909090909,253,6132.80982065201,270.9090909090909,417
Others,21169,A,356.0909090909090,253,6096.74019813538,356.0909090909090,417
Others,84792,A,121.5454545454545,252,5594.96002960205,121.5454545454545,423
Others,22424,A,100.6666666666666,252,7814.59994888306,100.6666666666666,423
Others,21746,A,241.0000000000000,252,3430.31996655464,241.0000000000000,423
Others,21745,A,151.0000000000000,252,5338.71002292633,151.0000000000000,423
Others,22627,A,109.1666666666666,251,5646.77000617981,109.1666666666666,427
Others,21658,A,99.5454545454545,251,4502.03007411957,99.5454545454545,427
Others,48189,A,116.7272727272727,251,7849.36985206604,116.7272727272727,427
Others,22115,A,117.3636363636363,251,3500.04001164436,117.3636363636363,427
Others,20681,A,105.0909090909090,250,3824.49999713898,105.0909090909090,431
Others,20977,A,164.4545454545454,249,2417.44999504089,164.4545454545454,432
Others,22623,A,178.6666666666666,249,5192.56985187531,178.6666666666666,432
Others,22622,A,200.3333333333333,248,11282.7698707581,200.3333333333333,434
Others,22699,A,789.0000000000000,248,6692.73001527786,789.0000000000000,434
Others,84032B,A,173.5454545454545,247,3924.08000779152,173.5454545454545,436
Others,21363,A,67.7000000000000,245,3527.17988967896,67.7000000000000,437
Others,85049C,A,146.4545454545454,245,2034.32999897003,146.4545454545454,437
Others,22045,A,653.6363636363636,243,2979.79991406202,653.6363636363636,439
Others,22534,A,895.7500000000000,243,2948.00996154547,895.7500000000000,439
Others,21116,A,51.4545454545454,243,3323.07995700836,51.4545454545454,439
Others,22427,A,157.0000000000000,242,5656.51982307434,157.0000000000000,442
Others,84375,A,249.1818181818181,242,5301.09006333351,249.1818181818181,442
Others,21715,A,195.3636363636363,241,5271.28988480568,195.3636363636363,444
Others,22652,A,675.0000000000000,241,4417.41997539997,675.0000000000000,444
Others,21914,A,267.8181818181818,241,3852.27999973297,267.8181818181818,444
Others,22521,B,200.3750000000000,240,1394.58003628254,200.3750000000000,447
Others,21033,A,231.7272727272727,240,4955.2100148201,231.7272727272727,447
Others,84945,A,780.7272727272727,240,6933.96022820473,780.7272727272727,447
Others,20969,A,97.3636363636363,240,4029.76003336906,97.3636363636363,447
Others,21488,A,130.6363636363636,240,5563.79007148743,130.6363636363636,447
Others,22037,B,249.2727272727272,239,1169.62996989489,249.2727272727272,452
Others,21479,A,111.2727272727272,239,5057.48006010056,111.2727272727272,452
Others,21326,A,519.4545454545454,239,3710.61992967129,519.4545454545454,452
Others,22179,A,86.4545454545454,239,6414.26992034912,86.4545454545454,452
Others,21875,A,420.9090909090909,239,5263.23995780945,420.9090909090909,452
Others,22331,A,156.9090909090909,239,2874.48998773098,156.9090909090909,452
Others,20751,A,154.8181818181818,238,3631.01985692978,154.8181818181818,458
Others,22365,A,144.0000000000000,238,8786.83985137939,144.0000000000000,458
Others,22078,A,200.1818181818181,238,4635.49984002113,200.1818181818181,458
Others,22865,A,932.5000000000000,238,4042.82985544205,932.5000000000000,458
Others,22697,A,592.0000000000000,238,5329.35998749733,592.0000000000000,458
Others,21115,A,56.9090909090909,238,4349.26997184753,56.9090909090909,458
Others,22244,A,240.0909090909090,237,5050.89004564285,240.0909090909090,464
Others,22649,A,218.5000000000000,237,6406.93983459473,218.5000000000000,464
Others,21716,A,201.5454545454545,237,5330.70988559723,201.5454545454545,464
Others,21876,A,145.6363636363636,237,2131.02998828888,145.6363636363636,464
Others,21472,A,81.4545454545454,235,3451.05000257492,81.4545454545454,468
Others,22567,A,351.5000000000000,235,3315.67992806435,351.5000000000000,468
Others,21042,A,80.7272727272727,235,5210.94989776611,80.7272727272727,468
Others,37450,A,140.1818181818181,234,4394.1999874115,140.1818181818181,471
Others,84580,A,52.0909090909090,234,2206.82001018524,52.0909090909090,471
Others,21486,A,84.9090909090909,234,2934.73002386093,84.9090909090909,471
Others,84510A,B,105.2727272727272,233,1575.15999746323,105.2727272727272,474
Others,20674,A,159.7272727272727,233,2207.20998215675,159.7272727272727,474
Others,21432,A,85.0909090909090,232,5386.66982269287,85.0909090909090,476
Others,21718,A,227.9090909090909,232,3094.36998307705,227.9090909090909,476
Others,22636,A,139.1666666666666,232,6767.94000434875,139.1666666666666,476
Others,85047,A,95.0000000000000,232,6626.23000669479,95.0000000000000,476
Others,22207,A,129.0000000000000,232,6029.26998519897,129.0000000000000,476
Others,21781,A,39.6363636363636,231,6679.09993171692,39.6363636363636,481
Others,37495,A,95.9090909090909,231,3891.54001092911,95.9090909090909,481
Others,84536A,B,156.7272727272727,231,780.959979474545,156.7272727272727,481
Others,22635,A,135.0000000000000,231,7596.56991291046,135.0000000000000,481
Others,21100,A,220.9090909090909,231,3491.9800093174,220.9090909090909,481
Others,84691,A,227.7272727272727,231,2051.0000616312,227.7272727272727,481
Others,22171,A,102.0000000000000,231,8232.91006278992,102.0000000000000,481
Others,21491,A,243.1818181818181,231,5014.36006069183,243.1818181818181,481
Others,22435,A,268.1428571428571,230,2375.86999297142,268.1428571428571,489
Others,20981,A,227.1818181818181,230,2115.48005890846,227.1818181818181,489
Others,16156S,A,919.1818181818181,230,3932.61993291974,919.1818181818181,489
Others,22520,B,186.8750000000000,230,1318.75003349781,186.8750000000000,489
Others,22378,A,133.4000000000000,230,2880.97992360592,133.4000000000000,489
Others,21497,A,752.2727272727272,229,3285.49993112683,752.2727272727272,494
Others,22241,A,215.7272727272727,229,3221.72998762131,215.7272727272727,494
Others,22335,A,513.0000000000000,228,3503.11995792389,513.0000000000000,496
Others,72351A,A,195.1818181818181,228,4308.42993354797,195.1818181818181,496
Others,22662,A,650.0000000000000,228,4105.44001913071,650.0000000000000,496
Others,22412,A,131.6000000000000,228,2837.23992371559,131.6000000000000,496
Others,21244,A,242.5454545454545,228,4315.81013727188,242.5454545454545,496
Others,37447,A,171.8181818181818,227,2935.74000549316,171.8181818181818,501
Others,20978,A,167.8181818181818,227,2445.11998534203,167.8181818181818,501
Others,22616,A,1313.0000000000000,227,2290.77994757891,1313.0000000000000,501
Others,22525,B,166.5000000000000,226,1899.6999874115,166.5000000000000,504
Others,21981,A,1828.6363636363636,226,5284.14996445179,1828.6363636363636,504
Others,22432,A,191.6666666666666,225,3203.37002778053,191.6666666666666,506
Others,48197,A,112.2500000000000,225,5905.63989448547,112.2500000000000,506
Others,22866,A,1101.0000000000000,225,4569.70986270905,1101.0000000000000,506
Others,21986,A,777.8181818181818,225,3267.41996905208,777.8181818181818,506
Others,20973,A,545.5000000000000,225,2892.21992325783,545.5000000000000,506
Others,21713,A,174.5454545454545,225,3264.6699296236,174.5454545454545,506
Others,21137,A,521.6363636363636,225,19935.8505268097,521.6363636363636,506
Others,21902,B,276.2727272727272,225,1909.77992427349,276.2727272727272,506
Others,16237,B,398.9090909090909,225,959.879974171519,398.9090909090909,506
Others,22759,A,840.3333333333333,223,4134.68998277187,840.3333333333333,515
Others,22588,A,442.5000000000000,223,4405.95989704132,442.5000000000000,515
Others,85040A,B,94.1818181818181,223,1834.08998024464,94.1818181818181,515
Others,22203,A,86.1818181818181,223,3771.91001200676,86.1818181818181,515
Others,22318,A,92.6363636363636,223,3123.70003414154,92.6363636363636,515
Others,21866,B,108.4545454545454,223,1927.22998142242,108.4545454545454,515
Others,22498,A,86.7777777777777,222,4672.4398651123,86.7777777777777,521
Others,22465,A,256.2500000000000,222,3411.05997061729,256.2500000000000,521
Others,84884A,A,119.9090909090909,222,4724.61004447937,119.9090909090909,521
Others,21499,A,656.8181818181818,221,2906.4999319613,656.8181818181818,524
Others,22180,A,51.9090909090909,221,5795.25990772247,51.9090909090909,524
Others,20961,A,155.1818181818181,221,2202.40998101234,155.1818181818181,524
Others,22063,A,150.9090909090909,220,4793.84997558594,150.9090909090909,527
Others,85049G,A,182.5454545454545,219,2448.13997507095,182.5454545454545,528
Others,21578,A,117.6363636363636,219,3025.41999673843,117.6363636363636,528
Others,20658,B,97.8181818181818,218,1490.37999629974,97.8181818181818,530
Others,21833,A,259.4545454545454,218,4933.45013904572,259.4545454545454,530
Others,21703,B,403.7272727272727,218,1806.91999170184,403.7272727272727,530
Others,22429,A,118.0000000000000,218,4013.92000961304,118.0000000000000,530
Others,22130,A,356.6363636363636,218,3439.85009515285,356.6363636363636,530
Others,35970,A,394.6250000000000,218,5147.41011476517,394.6250000000000,530
Others,22734,A,1830.0000000000000,218,8792.74975395203,1830.0000000000000,530
Others,21328,B,67.9090909090909,218,1459.24997663498,67.9090909090909,530
Others,21041,A,132.6363636363636,217,4261.08000564575,132.6363636363636,538
Others,22441,A,179.5000000000000,217,3071.12988615036,179.5000000000000,538
Others,21592,A,296.2727272727272,217,3845.74993133545,296.2727272727272,538
Others,21906,A,102.8181818181818,216,7861.4100151062,102.8181818181818,541
Others,22595,A,1110.2500000000000,216,3645.16010868549,1110.2500000000000,541
Others,22867,A,980.5000000000000,215,4087.36988306046,980.5000000000000,543
Others,20963,A,143.6363636363636,215,2062.48998093605,143.6363636363636,543
Others,82597,A,109.9090909090909,214,2565.44992685318,109.9090909090909,545
Others,37446,A,263.2500000000000,214,3011.81003069878,263.2500000000000,545
Others,21257,A,69.3636363636363,213,6042.55983066559,69.3636363636363,547
Others,21917,B,329.2727272727272,213,1521.02996340394,329.2727272727272,547
Others,22634,A,124.8333333333333,213,7024.74991703033,124.8333333333333,547
Others,22028,B,252.3636363636363,213,1145.43998599052,252.3636363636363,547
Others,22272,A,90.8181818181818,212,2774.54001760483,90.8181818181818,551
Others,22371,A,60.6666666666666,212,2950.63996267319,60.6666666666666,551
Others,22199,A,116.5454545454545,212,5196.28003311157,116.5454545454545,551
Others,21179,A,202.0909090909090,212,2040.19998645782,202.0909090909090,551
Others,22243,A,349.5454545454545,212,5964.80007171631,349.5454545454545,551
Others,22224,A,116.4545454545454,211,4050.06002402306,116.4545454545454,556
Others,22606,A,102.2857142857142,211,9618.52991199493,102.2857142857142,556
Others,22698,A,703.3333333333333,211,5954.66001415253,703.3333333333333,556
Others,22468,A,124.7500000000000,210,6422.8199005127,124.7500000000000,559
Others,85064,A,79.8181818181818,210,4399.42998981476,79.8181818181818,559
Others,21098,A,235.4545454545454,210,3849.89993429184,235.4545454545454,559
Others,47580,A,104.7272727272727,210,2857.16992235184,104.7272727272727,559
Others,22583,A,136.0000000000000,210,2844.90994429588,136.0000000000000,559
Others,22132,B,196.2727272727272,209,1908.78004789352,196.2727272727272,564
Others,72008,B,340.7272727272727,209,1501.57998979092,340.7272727272727,564
Others,84975,A,180.1818181818181,208,3252.88009476662,180.1818181818181,566
Others,22332,A,273.9090909090909,208,4644.13006365299,273.9090909090909,566
Others,85049F,B,135.2727272727272,207,1879.01999974251,135.2727272727272,568
Others,22349,A,94.8181818181818,207,4099.97001647949,94.8181818181818,568
Others,22283,A,62.4545454545454,206,5424.23986530304,62.4545454545454,570
Others,21135,A,255.7272727272727,205,4825.37016010284,255.7272727272727,571
Others,21933,A,128.9090909090909,205,4047.5799806118,128.9090909090909,571
Others,21988,A,473.5454545454545,205,3740.279992342,473.5454545454545,571
Others,21679,A,324.1818181818181,205,2855.96009147167,324.1818181818181,571
Others,22361,A,110.6250000000000,204,2787.13998866081,110.6250000000000,575
Others,22418,A,738.8333333333333,204,3736.38010597229,738.8333333333333,575
Others,22377,A,217.2000000000000,204,4498.64995384216,217.2000000000000,575
Others,22035,B,214.8181818181818,204,1003.95998120308,214.8181818181818,575
Others,21272,A,153.0000000000000,204,2154.50998234749,153.0000000000000,575
Others,22202,A,73.1818181818181,203,3269.9300198555,73.1818181818181,580
Others,22668,A,308.7500000000000,202,3688.29002523422,308.7500000000000,581
Others,22024,B,234.4545454545454,202,1070.68998855352,234.4545454545454,581
Others,85038,A,123.4545454545454,201,2819.07994365692,123.4545454545454,583
Others,84849B,A,142.5454545454545,201,2587.92007803917,142.5454545454545,583
Others,22168,A,42.2727272727272,201,3837.13000535965,42.2727272727272,583
Others,21864,A,84.1818181818181,201,2072.22995376587,84.1818181818181,583
Others,22121,A,83.0000000000000,201,5551.02985668182,83.0000000000000,583
Others,85206A,A,133.9000000000000,200,2387.45998227596,133.9000000000000,588
Others,21541,B,173.2727272727272,200,1635.39003252983,173.2727272727272,588
Others,21214,A,182.3636363636363,199,2920.82005548477,182.3636363636363,590
Others,21987,A,380.3636363636363,199,2560.37989282608,380.3636363636363,590
Others,20960,A,168.8181818181818,199,2443.20999574661,168.8181818181818,590
