stock_code,abc_class,cluster_label,cluster_name,pick_frequency,monthly_velocity,total_sales
84947,A,0,A-Group (Fast),253,539.8181818181818,6979.19983506203
22215,A,0,A-Group (Fast),253,66.4545454545454,6245.04001331329
20829,A,0,A-Group (Fast),253,270.9090909090909,6132.80982065201
21169,A,0,A-Group (Fast),253,356.090909090909,6096.74019813538
84792,A,0,A-Group (Fast),252,121.5454545454545,5594.96002960205
22424,A,0,A-Group (Fast),252,100.6666666666666,7814.59994888306
21746,A,0,A-Group (Fast),252,241.0,3430.31996655464
21745,A,0,A-Group (Fast),252,151.0,5338.71002292633
22627,A,0,A-Group (Fast),251,109.1666666666666,5646.77000617981
21658,A,0,A-Group (Fast),251,99.5454545454545,4502.03007411957
48189,A,0,A-Group (Fast),251,116.7272727272727,7849.36985206604
22115,A,0,A-Group (Fast),251,117.3636363636363,3500.04001164436
20681,A,0,A-Group (Fast),250,105.090909090909,3824.49999713898
20977,A,0,A-Group (Fast),249,164.4545454545454,2417.44999504089
22623,A,0,A-Group (Fast),249,178.6666666666666,5192.56985187531
22622,A,0,A-Group (Fast),248,200.3333333333333,11282.7698707581
22699,A,0,A-Group (Fast),248,789.0,6692.73001527786
84032B,A,0,A-Group (Fast),247,173.5454545454545,3924.08000779152
21363,A,0,A-Group (Fast),245,67.7,3527.17988967896
85049C,A,0,A-Group (Fast),245,146.4545454545454,2034.32999897003
22045,A,0,A-Group (Fast),243,653.6363636363636,2979.79991406202
22534,A,0,A-Group (Fast),243,895.75,2948.00996154547
21116,A,0,A-Group (Fast),243,51.4545454545454,3323.07995700836
22427,A,0,A-Group (Fast),242,157.0,5656.51982307434
84375,A,0,A-Group (Fast),242,249.1818181818181,5301.09006333351
21715,A,0,A-Group (Fast),241,195.3636363636363,5271.28988480568
22652,A,0,A-Group (Fast),241,675.0,4417.41997539997
21914,A,0,A-Group (Fast),241,267.8181818181818,3852.27999973297
22521,B,0,A-Group (Fast),240,200.375,1394.58003628254
21033,A,0,A-Group (Fast),240,231.7272727272727,4955.2100148201
84945,A,0,A-Group (Fast),240,780.7272727272727,6933.96022820473
20969,A,0,A-Group (Fast),240,97.3636363636363,4029.76003336906
21488,A,0,A-Group (Fast),240,130.6363636363636,5563.79007148743
22037,B,0,A-Group (Fast),239,249.2727272727272,1169.62996989489
21479,A,0,A-Group (Fast),239,111.2727272727272,5057.48006010056
21326,A,0,A-Group (Fast),239,519.4545454545454,3710.61992967129
22179,A,0,A-Group (Fast),239,86.4545454545454,6414.26992034912
21875,A,0,A-Group (Fast),239,420.9090909090909,5263.23995780945
22331,A,0,A-Group (Fast),239,156.9090909090909,2874.48998773098
20751,A,0,A-Group (Fast),238,154.8181818181818,3631.01985692978
22365,A,0,A-Group (Fast),238,144.0,8786.83985137939
22078,A,0,A-Group (Fast),238,200.1818181818181,4635.49984002113
22865,A,0,A-Group (Fast),238,932.5,4042.82985544205
22697,A,0,A-Group (Fast),238,592.0,5329.35998749733
21115,A,0,A-Group (Fast),238,56.9090909090909,4349.26997184753
22244,A,0,A-Group (Fast),237,240.090909090909,5050.89004564285
22649,A,0,A-Group (Fast),237,218.5,6406.93983459473
21716,A,0,A-Group (Fast),237,201.5454545454545,5330.70988559723
21876,A,0,A-Group (Fast),237,145.6363636363636,2131.02998828888
21472,A,0,A-Group (Fast),235,81.4545454545454,3451.05000257492
22567,A,0,A-Group (Fast),235,351.5,3315.67992806435
21042,A,0,A-Group (Fast),235,80.7272727272727,5210.94989776611
37450,A,0,A-Group (Fast),234,140.1818181818181,4394.1999874115
84580,A,0,A-Group (Fast),234,52.090909090909,2206.82001018524
21486,A,0,A-Group (Fast),234,84.9090909090909,2934.73002386093
84510A,B,0,A-Group (Fast),233,105.2727272727272,1575.15999746323
20674,A,0,A-Group (Fast),233,159.7272727272727,2207.20998215675
21432,A,0,A-Group (Fast),232,85.090909090909,5386.66982269287
21718,A,0,A-Group (Fast),232,227.9090909090909,3094.36998307705
22636,A,0,A-Group (Fast),232,139.1666666666666,6767.94000434875
85047,A,0,A-Group (Fast),232,95.0,6626.23000669479
22207,A,0,A-Group (Fast),232,129.0,6029.26998519897
21781,A,0,A-Group (Fast),231,39.6363636363636,6679.09993171692
37495,A,0,A-Group (Fast),231,95.9090909090909,3891.54001092911
84536A,B,0,A-Group (Fast),231,156.7272727272727,780.959979474545
22635,A,0,A-Group (Fast),231,135.0,7596.56991291046
21100,A,0,A-Group (Fast),231,220.9090909090909,3491.9800093174
84691,A,0,A-Group (Fast),231,227.7272727272727,2051.0000616312
22171,A,0,A-Group (Fast),231,102.0,8232.91006278992
21491,A,0,A-Group (Fast),231,243.1818181818181,5014.36006069183
22435,A,0,A-Group (Fast),230,268.1428571428571,2375.86999297142
20981,A,0,A-Group (Fast),230,227.1818181818181,2115.48005890846
16156S,A,0,A-Group (Fast),230,919.181818181818,3932.61993291974
22520,B,0,A-Group (Fast),230,186.875,1318.75003349781
22378,A,0,A-Group (Fast),230,133.4,2880.97992360592
21497,A,0,A-Group (Fast),229,752.2727272727273,3285.49993112683
22241,A,0,A-Group (Fast),229,215.7272727272727,3221.72998762131
22335,A,0,A-Group (Fast),228,513.0,3503.11995792389
72351A,A,0,A-Group (Fast),228,195.1818181818181,4308.42993354797
22662,A,0,A-Group (Fast),228,650.0,4105.44001913071
22412,A,0,A-Group (Fast),228,131.6,2837.23992371559
21244,A,0,A-Group (Fast),228,242.5454545454545,4315.81013727188
37447,A,0,A-Group (Fast),227,171.8181818181818,2935.74000549316
20978,A,0,A-Group (Fast),227,167.8181818181818,2445.11998534203
22616,A,0,A-Group (Fast),227,1313.0,2290.77994757891
22525,B,0,A-Group (Fast),226,166.5,1899.6999874115
21981,A,0,A-Group (Fast),226,1828.636363636364,5284.14996445179
22432,A,0,A-Group (Fast),225,191.6666666666666,3203.37002778053
48197,A,0,A-Group (Fast),225,112.25,5905.63989448547
22866,A,0,A-Group (Fast),225,1101.0,4569.70986270905
21986,A,0,A-Group (Fast),225,777.8181818181818,3267.41996905208
20973,A,0,A-Group (Fast),225,545.5,2892.21992325783
21713,A,0,A-Group (Fast),225,174.5454545454545,3264.6699296236
21137,A,0,A-Group (Fast),225,521.6363636363636,19935.8505268097
21902,B,0,A-Group (Fast),225,276.2727272727272,1909.77992427349
16237,B,0,A-Group (Fast),225,398.9090909090909,959.879974171519
22759,A,0,A-Group (Fast),223,840.3333333333333,4134.68998277187
22588,A,0,A-Group (Fast),223,442.5,4405.95989704132
85040A,B,0,A-Group (Fast),223,94.1818181818181,1834.08998024464
22203,A,0,A-Group (Fast),223,86.1818181818181,3771.91001200676
22318,A,0,A-Group (Fast),223,92.6363636363636,3123.70003414154
21866,B,0,A-Group (Fast),223,108.4545454545454,1927.22998142242
22498,A,0,A-Group (Fast),222,86.7777777777777,4672.4398651123
22465,A,0,A-Group (Fast),222,256.25,3411.05997061729
84884A,A,0,A-Group (Fast),222,119.9090909090909,4724.61004447937
21499,A,0,A-Group (Fast),221,656.8181818181818,2906.4999319613
22180,A,0,A-Group (Fast),221,51.9090909090909,5795.25990772247
20961,A,0,A-Group (Fast),221,155.1818181818181,2202.40998101234
22063,A,0,A-Group (Fast),220,150.9090909090909,4793.84997558594
85049G,A,0,A-Group (Fast),219,182.5454545454545,2448.13997507095
21578,A,0,A-Group (Fast),219,117.6363636363636,3025.41999673843
20658,B,0,A-Group (Fast),218,97.8181818181818,1490.37999629974
21833,A,0,A-Group (Fast),218,259.4545454545454,4933.45013904572
21703,B,0,A-Group (Fast),218,403.7272727272727,1806.91999170184
22429,A,0,A-Group (Fast),218,118.0,4013.92000961304
22130,A,0,A-Group (Fast),218,356.6363636363636,3439.85009515285
35970,A,0,A-Group (Fast),218,394.625,5147.41011476517
22734,A,0,A-Group (Fast),218,1830.0,8792.74975395203
21328,B,0,A-Group (Fast),218,67.9090909090909,1459.24997663498
21041,A,0,A-Group (Fast),217,132.6363636363636,4261.08000564575
22441,A,0,A-Group (Fast),217,179.5,3071.12988615036
21592,A,0,A-Group (Fast),217,296.2727272727272,3845.74993133545
21906,A,0,A-Group (Fast),216,102.8181818181818,7861.4100151062
22595,A,0,A-Group (Fast),216,1110.25,3645.16010868549
22867,A,0,A-Group (Fast),215,980.5,4087.36988306046
20963,A,0,A-Group (Fast),215,143.6363636363636,2062.48998093605
82597,A,0,A-Group (Fast),214,109.9090909090909,2565.44992685318
37446,A,0,A-Group (Fast),214,263.25,3011.81003069878
21257,A,0,A-Group (Fast),213,69.3636363636363,6042.55983066559
21917,B,0,A-Group (Fast),213,329.2727272727272,1521.02996340394
22634,A,0,A-Group (Fast),213,124.8333333333333,7024.74991703033
22028,B,0,A-Group (Fast),213,252.3636363636363,1145.43998599052
22272,A,0,A-Group (Fast),212,90.8181818181818,2774.54001760483
22371,A,0,A-Group (Fast),212,60.6666666666666,2950.63996267319
22199,A,0,A-Group (Fast),212,116.5454545454545,5196.28003311157
21179,A,0,A-Group (Fast),212,202.090909090909,2040.19998645782
22243,A,0,A-Group (Fast),212,349.5454545454545,5964.80007171631
22224,A,0,A-Group (Fast),211,116.4545454545454,4050.06002402306
22606,A,0,A-Group (Fast),211,102.2857142857142,9618.52991199493
22698,A,0,A-Group (Fast),211,703.3333333333333,5954.66001415253
22468,A,0,A-Group (Fast),210,124.75,6422.8199005127
85064,A,0,A-Group (Fast),210,79.8181818181818,4399.42998981476
21098,A,0,A-Group (Fast),210,235.4545454545454,3849.89993429184
47580,A,0,A-Group (Fast),210,104.7272727272727,2857.16992235184
22583,A,0,A-Group (Fast),210,136.0,2844.90994429588
22132,B,0,A-Group (Fast),209,196.2727272727272,1908.78004789352
72008,B,0,A-Group (Fast),209,340.7272727272727,1501.57998979092
84975,A,0,A-Group (Fast),208,180.1818181818181,3252.88009476662
22332,A,0,A-Group (Fast),208,273.9090909090909,4644.13006365299
85049F,B,0,A-Group (Fast),207,135.2727272727272,1879.01999974251
22349,A,0,A-Group (Fast),207,94.8181818181818,4099.97001647949
22283,A,0,A-Group (Fast),206,62.4545454545454,5424.23986530304
21135,A,0,A-Group (Fast),205,255.7272727272727,4825.37016010284
21933,A,0,A-Group (Fast),205,128.9090909090909,4047.5799806118
21988,A,0,A-Group (Fast),205,473.5454545454545,3740.279992342
21679,A,0,A-Group (Fast),205,324.1818181818181,2855.96009147167
22361,A,0,A-Group (Fast),204,110.625,2787.13998866081
22418,A,0,A-Group (Fast),204,738.8333333333333,3736.38010597229
22377,A,0,A-Group (Fast),204,217.2,4498.64995384216
22035,B,0,A-Group (Fast),204,214.8181818181818,1003.95998120308
21272,A,0,A-Group (Fast),204,153.0,2154.50998234749
22202,A,0,A-Group (Fast),203,73.1818181818181,3269.9300198555
22668,A,0,A-Group (Fast),202,308.75,3688.29002523422
22024,B,0,A-Group (Fast),202,234.4545454545454,1070.68998855352
85038,A,0,A-Group (Fast),201,123.4545454545454,2819.07994365692
84849B,A,0,A-Group (Fast),201,142.5454545454545,2587.92007803917
22168,A,0,A-Group (Fast),201,42.2727272727272,3837.13000535965
21864,A,0,A-Group (Fast),201,84.1818181818181,2072.22995376587
22121,A,0,A-Group (Fast),201,83.0,5551.02985668182
85206A,A,0,A-Group (Fast),200,133.9,2387.45998227596
21541,B,0,A-Group (Fast),200,173.2727272727272,1635.39003252983
21214,A,0,A-Group (Fast),199,182.3636363636363,2920.82005548477
21987,A,0,A-Group (Fast),199,380.3636363636363,2560.37989282608
20960,A,0,A-Group (Fast),199,168.8181818181818,2443.20999574661
85040B,A,0,A-Group (Fast),198,205.2727272727272,3500.46004605293
22523,B,0,A-Group (Fast),198,158.25,1084.81002938747
22485,A,0,A-Group (Fast),197,69.0,7079.57996177673
22631,A,0,A-Group (Fast),197,250.25,3829.29005527496
84347,A,0,A-Group (Fast),197,864.6363636363636,19184.279542923
22315,B,0,A-Group (Fast),196,107.1818181818181,1478.06998419762
22637,A,0,A-Group (Fast),196,211.3333333333333,3190.90992546082
21504,B,0,A-Group (Fast),195,255.2727272727272,1131.94999217987
21355,A,0,A-Group (Fast),195,225.090909090909,2984.15995550156
21361,A,0,A-Group (Fast),195,46.4444444444444,5435.03997802734
21329,B,0,A-Group (Fast),195,77.7272727272727,1496.66997933388
85199S,B,0,A-Group (Fast),195,260.3636363636363,1268.34997725487
21903,A,0,A-Group (Fast),195,198.1818181818181,4196.03993201256
21330,A,0,A-Group (Fast),194,129.8181818181818,2414.47000062466
22752,A,0,A-Group (Fast),194,341.6666666666666,8428.14004325867
22494,B,0,A-Group (Fast),194,151.1,1925.94999408722
21787,A,0,A-Group (Fast),193,717.625,4349.38997864723
21077,A,0,A-Group (Fast),192,279.0,2058.10000252724
21495,A,0,A-Group (Fast),192,547.7272727272727,2510.49992516637
46000M,A,0,A-Group (Fast),192,125.4545454545454,2138.99993419647
22437,A,0,A-Group (Fast),192,493.4285714285714,2834.62008500099
47591B,B,0,A-Group (Fast),191,68.4545454545454,1216.87999343872
21832,A,0,A-Group (Fast),191,181.6363636363636,3348.19999694824
22122,A,0,A-Group (Fast),191,121.6666666666666,3290.08003091812
22200,A,0,A-Group (Fast),191,66.3636363636363,3274.46000862122
22350,A,0,A-Group (Fast),191,117.1818181818181,3449.43991971016
21967,A,0,A-Group (Fast),190,894.0,2642.37996929884
21542,B,0,A-Group (Fast),190,170.6363636363636,1600.75003278255
20702,A,0,A-Group (Fast),189,55.0,2531.97000026703
22354,A,0,A-Group (Fast),189,131.8181818181818,5488.58005475998
22563,A,0,A-Group (Fast),189,299.375,2759.08992505074
21984,A,0,A-Group (Fast),189,1945.4545454545453,5764.13996917009
21333,A,0,A-Group (Fast),188,81.5454545454545,2711.21003127098
21357,B,0,A-Group (Fast),188,121.5454545454545,1764.00999474525
22119,A,0,A-Group (Fast),188,40.5454545454545,3086.44992160797
22524,B,0,A-Group (Fast),188,147.375,1629.98999190331
21932,A,0,A-Group (Fast),188,101.5454545454545,3394.04998588562
84990,A,0,A-Group (Fast),187,378.9090909090909,2027.54999655485
22026,B,0,A-Group (Fast),187,197.0,907.809983819723
22110,A,0,A-Group (Fast),186,109.9090909090909,2832.91998004913
20886,A,0,A-Group (Fast),186,110.6363636363636,2396.44003808498
22522,B,0,A-Group (Fast),186,156.625,1083.19002902508
21786,B,0,A-Group (Fast),185,460.7272727272727,1923.16995301843
22172,A,1,B-Group (Medium),185,37.8,3451.8199930191
22835,A,0,A-Group (Fast),185,447.0,4219.26005840302
21452,A,0,A-Group (Fast),185,115.375,2751.79002404213
22302,A,0,A-Group (Fast),184,236.090909090909,5358.15993404388
21563,A,0,A-Group (Fast),184,114.090909090909,3668.42001867294
21482,A,0,A-Group (Fast),184,67.2727272727272,2296.76001048088
47567B,A,0,A-Group (Fast),184,100.7272727272727,6004.35993719101
15056P,A,0,A-Group (Fast),184,137.1818181818181,6936.32983589172
84536B,C,0,A-Group (Fast),184,106.4545454545454,567.649987339973
22070,A,0,A-Group (Fast),183,71.7272727272727,2979.59000682831
22433,A,0,A-Group (Fast),183,146.0,2380.0200176239
85231B,B,0,A-Group (Fast),182,83.2727272727272,836.740020751953
22663,A,0,A-Group (Fast),182,497.5,3716.54004025459
47570B,A,0,A-Group (Fast),182,61.090909090909,6939.11978244781
47599A,A,0,A-Group (Fast),181,297.090909090909,6057.55000257492
22145,A,0,A-Group (Fast),181,109.6363636363636,2529.99993038177
21829,B,0,A-Group (Fast),181,594.090909090909,1407.62996776402
22619,A,0,A-Group (Fast),181,176.5,3969.7200217247
21110,A,0,A-Group (Fast),181,45.7272727272727,3670.38996601105
21327,B,0,A-Group (Fast),180,76.5454545454545,1464.68997919559
46000S,A,0,A-Group (Fast),180,166.0,2647.70008707047
22654,A,0,A-Group (Fast),180,188.5,4508.13986206055
17003,A,0,A-Group (Fast),180,3336.909090909091,6716.29987108707
22125,A,0,A-Group (Fast),180,160.0,3949.22988700867
85206B,A,0,A-Group (Fast),179,304.8,2454.20000648499
22057,A,0,A-Group (Fast),179,213.8181818181818,3136.60999727249
85068,A,0,A-Group (Fast),179,67.4545454545454,5284.17986106873
22360,A,0,A-Group (Fast),179,102.6363636363636,3320.07998752594
21992,A,0,A-Group (Fast),179,105.5454545454545,2536.58000040054
47505,A,0,A-Group (Fast),178,105.2857142857142,3527.419921875
72807c,A,0,A-Group (Fast),178,93.2727272727272,4586.41996765137
35832,A,0,A-Group (Fast),177,144.6363636363636,4902.27007007599
21313,A,0,A-Group (Fast),177,284.2727272727272,2642.36000394821
21447,A,0,A-Group (Fast),177,153.2727272727272,2212.01997113228
84596B,B,0,A-Group (Fast),177,96.3636363636363,1350.96998417377
22415,A,1,B-Group (Medium),177,24.8181818181818,2170.34994792938
21107,A,0,A-Group (Fast),176,107.0,3476.37999844551
20752,B,0,A-Group (Fast),176,92.6363636363636,1773.35995578766
21614,A,0,A-Group (Fast),174,134.1818181818181,4106.12000489235
22220,A,1,B-Group (Medium),174,43.9090909090909,4745.1399269104
82567,B,1,B-Group (Medium),174,40.090909090909,962.749967932701
85063,A,1,B-Group (Medium),174,26.9090909090909,5208.04012203217
22278,A,0,A-Group (Fast),174,50.1818181818181,2908.4999332428
16161P,A,0,A-Group (Fast),173,486.090909090909,2197.97993984818
21171,B,0,A-Group (Fast),173,118.4545454545454,1810.51003193855
22518,A,0,A-Group (Fast),172,125.625,2046.92996954918
21534,A,0,A-Group (Fast),172,46.8181818181818,2638.68993854523
22133,B,0,A-Group (Fast),172,142.8181818181818,1411.09003376961
85216,A,0,A-Group (Fast),171,246.2727272727272,2056.24993216991
22550,A,0,A-Group (Fast),171,100.375,3067.95000171661
22419,B,0,A-Group (Fast),171,355.1666666666666,973.809999316931
35001W,A,0,A-Group (Fast),171,69.5454545454545,2445.93001246452
37502,A,0,A-Group (Fast),171,108.5,2599.7900185585
22530,A,0,A-Group (Fast),171,699.25,2226.28999111056
85174,A,0,A-Group (Fast),171,66.7272727272727,3678.33994674683
21587,A,0,A-Group (Fast),170,134.0,3693.89992284775
79323LP,A,0,A-Group (Fast),170,130.2727272727272,8481.18980979919
20967,A,0,A-Group (Fast),170,59.090909090909,2440.53001356125
22748,A,0,A-Group (Fast),169,574.0,2323.89994335175
84509A,A,0,A-Group (Fast),169,54.9090909090909,2406.19000101089
22596,A,0,A-Group (Fast),169,707.75,2340.38006961346
21826,B,0,A-Group (Fast),169,128.1818181818181,1790.27998638153
21973,A,0,A-Group (Fast),168,132.0,2097.8100464344
21922,A,0,A-Group (Fast),168,75.0,4077.75990104675
22191,A,1,B-Group (Medium),168,38.4545454545454,3483.3000125885
84670,B,0,A-Group (Fast),167,418.5454545454545,1905.99997055531
21774,B,0,A-Group (Fast),167,53.9090909090909,927.239991188049
21584,A,0,A-Group (Fast),167,195.9090909090909,3459.74998295307
22374,A,1,B-Group (Medium),167,41.0,2174.71997308731
22812,A,0,A-Group (Fast),167,1080.0,4107.58006095886
21428,A,0,A-Group (Fast),166,142.9090909090909,6152.640001297
85227,B,0,A-Group (Fast),166,150.5454545454545,1433.69002735615
22618,A,0,A-Group (Fast),166,65.125,5022.10988903046
21537,A,0,A-Group (Fast),166,52.8181818181818,2530.21000289917
22136,A,0,A-Group (Fast),165,134.2727272727272,2430.77998995781
16161U,A,0,A-Group (Fast),165,495.5454545454545,2189.41994938254
22222,A,1,B-Group (Medium),165,36.2727272727272,2101.629945755
20665,A,0,A-Group (Fast),165,68.3636363636363,2331.29002761841
21865,B,0,A-Group (Fast),165,49.9090909090909,1296.55995845795
22175,A,0,A-Group (Fast),165,77.1818181818181,2386.10001373291
22548,B,0,A-Group (Fast),165,145.75,1572.67999720573
22602,A,0,A-Group (Fast),164,832.0,2645.32008552551
85217,B,0,A-Group (Fast),164,286.9,1981.84992790222
20703,B,1,B-Group (Medium),164,42.2727272727272,1967.97000026703
21737,A,1,B-Group (Medium),164,36.1818181818181,7362.6603012085
22739,A,0,A-Group (Fast),164,785.5,2595.3599858284
21356,B,0,A-Group (Fast),164,71.8181818181818,1079.35999560356
85062,A,0,A-Group (Fast),164,201.9090909090909,3582.49001455307
22480,B,0,A-Group (Fast),163,194.625,1880.84997797012
22174,A,0,A-Group (Fast),163,106.3636363636363,2335.86997509003
21878,A,0,A-Group (Fast),162,368.75,2313.37007594109
22536,B,0,A-Group (Fast),162,504.875,1651.98997175694
22577,B,0,A-Group (Fast),162,490.75,1692.04004514217
47591C,A,0,A-Group (Fast),162,117.2222222222222,2029.27001833916
22364,A,0,A-Group (Fast),162,174.0,4329.03005719185
22284,A,0,A-Group (Fast),161,136.7272727272727,2359.43996858597
21470,A,0,A-Group (Fast),161,59.8181818181818,2465.01000452042
22021,B,0,A-Group (Fast),161,208.4,1809.95999133587
72349B,A,0,A-Group (Fast),161,105.5454545454545,2393.83995723724
22519,B,0,A-Group (Fast),161,124.125,2017.91996693611
