order_date,invoice_no,stock_code,category,quantity,price
12/01/2009,489531,21590,Others,4,1.25
12/01/2009,489531,21591,Others,7,1.25
12/01/2009,489531,21582,Others,8,1.65
12/01/2009,489531,21587,Others,6,2.55
12/01/2009,489531,82486,Others,1,7.95
12/01/2009,489531,82483,Others,1,5.95
12/01/2009,489531,22112,Others,1,4.95
12/01/2009,489531,22111,Others,1,4.95
12/01/2009,489531,72801E,Others,2,1.25
12/01/2009,489531,21034,Others,1,0.95
12/01/2009,489532,85049D,Others,12,1.25
12/01/2009,489532,21985,Others,48,0.29
12/01/2009,489532,21980,Others,48,0.29
12/01/2009,489532,16235,Others,60,0.21
12/01/2009,489532,22083,Others,6,2.95
12/01/2009,489532,22086,Others,6,2.95
12/01/2009,489532,22111,Others,3,4.95
12/01/2009,489532,84347,Others,6,2.55
12/01/2009,489532,21485,Others,3,4.95
12/01/2009,489532,21212,Others,24,0.55
12/01/2009,489532,84990,Others,24,0.55
12/01/2009,489532,85231E,Others,12,0.85
12/01/2009,489532,85231B,Others,24,0.85
12/01/2009,489532,72008,Others,12,0.42
12/01/2009,489532,22071,Others,6,3.75
12/01/2009,489532,22070,Others,6,3.75
12/01/2009,489532,22077,Others,9,1.65
12/01/2009,489532,20892,Others,2,12.75
12/01/2009,489532,84270,Others,30,0.21
12/01/2009,489532,85049C,Others,12,1.25
12/01/2009,489533,84352,Others,1,16.95
12/01/2009,489533,79067,Others,1,3.75
12/01/2009,489533,22203,Others,1,3.75
12/01/2009,489533,21353,Others,4,7.95
12/01/2009,489533,84946,Others,6,1.25
12/01/2009,489533,22300,Others,6,2.55
12/01/2009,489533,21535,Others,1,2.55
12/01/2009,489533,21540,Others,2,4.25
12/01/2009,489533,21538,Others,1,3.75
12/01/2009,489533,22073,Others,1,3.75
12/01/2009,489533,21534,Others,1,4.95
12/01/2009,489533,21533,Others,1,4.95
12/01/2009,489533,84836,Others,12,1.25
12/01/2009,489533,85053,Others,2,2.1
12/01/2009,489533,21756,Others,1,5.95
12/01/2009,489533,22118,Others,1,4.95
12/01/2009,489533,21754,Others,2,5.95
12/01/2009,489533,84970S,Others,12,0.85
12/01/2009,489533,22118,Others,2,4.95
12/01/2009,489533,21755,Others,2,5.95
12/01/2009,489536,21375,Others,2,5.45
12/01/2009,489536,22109,Others,1,3.75
12/01/2009,489536,21864,Others,1,2.1
12/01/2009,489536,48129,Others,1,6.75
12/01/2009,489536,22186,Others,1,2.95
12/01/2009,489536,47504K,Others,2,1.95
12/01/2009,489536,47504F,Others,2,1.65
12/01/2009,489536,21809,Others,1,1.25
12/01/2009,489536,22075,Others,1,1.65
12/01/2009,489536,21186,Others,2,1.65
12/01/2009,489536,22086,Others,1,2.95
12/01/2009,489536,21611,Others,2,2.95
12/01/2009,489536,22113,Others,2,3.45
12/01/2009,489536,21480,Others,1,2.95
12/01/2009,489536,22295,Others,2,1.65
12/01/2009,489536,85170A,Others,1,2.1
12/01/2009,489536,85033S,Others,1,1.95
12/01/2009,489536,35991,Others,1,1.69
12/01/2009,489536,22185,Others,2,1.65
12/01/2009,489536,21786,Others,1,0.42
12/01/2009,489536,20752,Others,1,2.1
12/01/2009,489536,20754,Others,1,2.1
12/01/2009,489536,84388,Others,1,1.65
12/01/2009,489536,21865,Others,1,2.1
12/01/2009,489536,21832,Others,1,1.65
12/01/2009,489536,85071A,Others,1,2.95
12/01/2009,489536,85071B,Others,1,2.95
12/01/2009,489536,21948,Others,1,1.25
12/01/2009,489536,21791,Others,2,1.25
12/01/2009,489536,21918,Others,2,0.42
12/01/2009,489536,22086,Others,2,2.95
12/01/2009,489536,21493,Others,2,0.85
12/01/2009,489536,21491,Others,2,1.95
12/01/2009,489536,51012C,Others,1,1.25
12/01/2009,489536,21034,Others,1,0.95
12/01/2009,489536,84671B,Others,1,2.55
12/01/2009,489536,21747,Others,1,1.25
12/01/2009,489536,22197,Others,1,0.85
12/01/2009,489536,22107,Others,1,3.75
12/01/2009,489536,22330,Others,1,1.45
12/01/2009,489536,22139,Others,1,4.95
12/01/2009,489536,84375,Others,1,1.95
12/01/2009,489536,84952B,Others,2,3.75
12/01/2009,489536,20961,Others,1,1.25
12/01/2009,489536,20960,Others,1,1.25
12/01/2009,489536,20966,Others,1,1.25
12/01/2009,489536,17164D,Others,1,0.42
12/01/2009,489536,21791,Others,6,1.25
12/01/2009,489536,21890,Others,1,2.95
12/01/2009,489536,22353,Others,1,2.55
12/01/2009,489536,85170D,Others,1,2.1
12/01/2009,489536,17091J,Others,1,1.25
12/01/2009,489536,79067,Others,1,3.75
12/01/2009,489536,20975,Others,7,0.65
12/01/2009,489536,20677,Others,1,1.25
12/01/2009,489536,20675,Others,1,1.25
12/01/2009,489536,20676,Others,2,1.25
12/01/2009,489536,21440,Others,1,1.25
12/01/2009,489536,22174,Others,2,1.65
12/01/2009,489536,22142,Others,1,1.45
12/01/2009,489536,22150,Others,2,1.95
12/01/2009,489536,22147,Others,2,1.45
12/01/2009,489536,21356,Others,1,1.25
12/01/2009,489536,21357,Others,1,1.25
12/01/2009,489536,21166,Others,1,1.95
12/01/2009,489536,20728,Others,4,1.65
12/01/2009,489536,21677,Others,6,0.85
12/01/2009,489536,21680,Others,6,0.85
12/01/2009,489536,21730,Others,1,4.95
12/01/2009,489536,21788,Others,1,0.85
12/01/2009,489536,21789,Others,1,0.85
12/01/2009,489536,20660,Others,1,1.25
12/01/2009,489536,70007,Others,1,1.65
12/01/2009,489536,70006,Others,1,1.65
12/01/2009,489536,21650,Others,1,0.65
12/01/2009,489536,22147,Others,1,1.45
12/01/2009,489536,21892,Others,1,1.25
12/01/2009,489536,85227,Others,1,0.85
12/01/2009,489536,85227,Others,3,0.85
12/01/2009,489536,20655,Others,1,1.25
12/01/2009,489536,21791,Others,1,1.25
12/01/2009,489536,21990,Others,1,2.95
12/01/2009,489536,21231,Others,1,1.25
12/01/2009,489536,22064,Others,4,1.65
12/01/2009,489536,21934,Others,1,1.65
12/01/2009,489536,21578,Others,1,2.25
12/01/2009,489536,21579,Others,1,2.25
12/01/2009,489536,21577,Others,2,2.25
12/01/2009,489536,21931,Others,5,1.95
12/01/2009,489536,85099B,Others,5,1.95
12/01/2009,489536,20713,Others,1,1.95
12/01/2009,489536,20712,Others,1,1.95
12/01/2009,489536,16047,Others,1,0.85
12/01/2009,489536,21561,Others,1,2.55
12/01/2009,489536,20814,Others,1,1.25
12/01/2009,489536,21122,Others,1,1.25
12/01/2009,489536,21232,Others,3,1.25
12/01/2009,489536,84946,Others,6,1.25
12/01/2009,489536,22068,Others,4,1.65
12/01/2009,489536,21377,Others,1,1.65
12/01/2009,489536,21379,Others,1,1.25
12/01/2009,489536,20956,Others,1,1.25
12/01/2009,489536,21018,Others,1,0.85
12/01/2009,489536,35995,Others,1,2.1
12/01/2009,489536,21578,Others,2,2.25
12/01/2009,489536,22355,Others,9,0.85
12/01/2009,489536,21934,Others,2,1.65
12/01/2009,489536,22356,Others,3,0.85
12/01/2009,489536,21581,Others,4,2.25
12/01/2009,489536,20956,Others,2,1.25
12/01/2009,489536,20727,Others,3,1.65
12/01/2009,489536,21071,Others,1,1.25
12/01/2009,489536,21068,Others,1,1.25
12/01/2009,489536,22189,Others,1,3.95
12/01/2009,489536,48179,Others,1,6.75
12/01/2009,489537,48129,Others,1,6.75
12/01/2009,489537,21523,Others,1,6.75
12/01/2009,489537,48188,Others,2,6.75
12/01/2009,489537,48111,Others,2,6.75
12/01/2009,489537,48194,Others,2,6.75
12/01/2009,489537,20685,Others,2,6.75
12/01/2009,489537,48195,Others,2,6.75
12/01/2009,489537,48184,Others,2,6.75
12/01/2009,489537,21733,Others,10,2.95
12/01/2009,489537,21777,Others,4,7.95
12/01/2009,489537,20969,Others,4,3.75
12/01/2009,489537,20970,Others,4,3.75
12/01/2009,489537,20968,Others,4,3.75
12/01/2009,489537,20967,Others,2,3.75
12/01/2009,489537,21737,Others,1,19.95
12/01/2009,489537,84899E,Others,2,1.25
12/01/2009,489537,84899F,Others,3,1.25
12/01/2009,489537,84898F,Others,5,2.1
12/01/2009,489537,20971,Others,5,1.25
12/01/2009,489537,20972,Others,5,1.25
12/01/2009,489537,22207,Others,1,4.25
12/01/2009,489537,21016,Others,1,0.85
12/01/2009,489537,22115,Others,1,2.95
12/01/2009,489537,22273,Others,2,2.95
12/01/2009,489537,20828,Others,6,2.55
12/01/2009,489537,20829,Others,6,2.1
12/01/2009,489537,85231B,Others,5,0.85
12/01/2009,489537,85231G,Others,5,0.85
12/01/2009,489537,21407,Others,1,4.25
12/01/2009,489537,21410,Others,2,4.25
12/01/2009,489537,72800F,Others,1,2.55
12/01/2009,489537,21411,Others,4,4.25
12/01/2009,489537,21993,Others,3,2.95
12/01/2009,489537,84032B,Others,4,2.95
12/01/2009,489537,22125,Others,3,5.95
12/01/2009,489537,84032A,Others,4,2.95
12/01/2009,489537,21482,Others,3,2.95
12/01/2009,489537,21479,Others,2,3.75
12/01/2009,489537,21480,Others,5,2.95
12/01/2009,489537,21486,Others,2,3.75
12/01/2009,489537,21481,Others,3,2.95
12/01/2009,489537,72008,Others,24,0.42
12/01/2009,489537,21231,Others,20,1.25
12/01/2009,489537,21232,Others,20,1.25
12/01/2009,489537,21813,Others,1,4.95
12/01/2009,489537,21812,Others,4,4.95
12/01/2009,489537,21489,Others,3,3.95
12/01/2009,489537,21488,Others,3,3.95
12/01/2009,489537,84029E,Others,1,3.75
12/01/2009,489537,75013B,Others,3,1.65
12/01/2009,489537,72800E,Others,4,2.55
12/01/2009,489537,72800F,Others,3,2.55
12/01/2009,489537,72801G,Others,3,1.25
12/01/2009,489537,72801F,Others,6,1.25
12/01/2009,489537,72801E,Others,6,1.25
12/01/2009,489537,21790,Others,11,0.85
12/01/2009,489537,21791,Others,6,1.25
12/01/2009,489537,21888,Others,3,3.75
12/01/2009,489537,21351,Others,2,6.75
12/01/2009,489540,21732,Others,24,3.39
12/01/2009,489540,21754,Others,24,5.45
12/01/2009,489540,22083,Others,58,2.55
12/01/2009,489540,22086,Others,58,2.55
12/01/2009,489540,84946,Others,24,1.25
12/01/2009,489539,22086,Others,160,2.55
12/01/2009,489539,22083,Others,160,2.55
12/01/2009,489539,85041,Others,48,1.45
12/01/2009,489539,85040B,Others,192,1.45
12/01/2009,489539,84879,Others,96,1.69
12/01/2009,489539,79323P,Others,24,5.45
12/01/2009,489539,48184,Others,20,5.95
12/01/2009,489539,37461,Others,96,0.85
12/01/2009,489539,22139,Others,72,4.25
12/01/2009,489539,21700,Others,144,0.85
12/01/2009,489539,21673,Others,60,1.06
12/01/2009,489539,21671,Others,60,1.06
12/01/2009,489539,21669,Others,60,1.06
12/01/2009,489539,21500,Others,100,0.34
12/01/2009,489539,20692,Others,96,3.75
12/01/2009,489539,20685,Others,30,5.95
12/01/2009,489539,16237,Others,180,0.21
12/01/2009,489542,37410,Others,216,0.85
12/01/2009,489542,22139,Others,48,4.25
12/01/2009,489544,22086,Others,18,2.95
12/01/2009,489544,84347,Others,18,2.55
12/01/2009,489544,22065,Others,12,1.45
12/01/2009,489544,21813,Others,6,4.95
12/01/2009,489544,84251F,Others,12,0.19
12/01/2009,489544,20975,Others,24,0.65
12/01/2009,489544,21080,Others,12,0.85
12/01/2009,489544,21844,Others,6,2.95
12/01/2009,489544,22070,Others,6,3.75
12/01/2009,489544,21980,Others,48,0.29
12/01/2009,489544,21967,Others,48,0.29
12/01/2009,489544,22125,Others,3,5.95
12/01/2009,489544,21364,Others,1,6.75
12/01/2009,489544,21809,Others,12,1.25
12/01/2009,489545,90062,Others,1,12.75
12/01/2009,489545,21480,Others,2,2.95
12/01/2009,489545,22110,Others,1,3.45
12/01/2009,489545,22113,Others,1,3.45
12/01/2009,489545,21484,Others,2,3.45
12/01/2009,489545,20914,Others,1,2.95
12/01/2009,489545,84977,Others,6,1.25
12/01/2009,489545,21868,Others,1,1.25
12/01/2009,489545,18010,Others,6,0.42
12/01/2009,489545,21162,Others,1,1.45
12/01/2009,489545,37370,Others,2,1.25
12/01/2009,489545,22152,Others,15,0.42
12/01/2009,489545,72267,Others,3,2.1
12/01/2009,489545,22139,Others,4,4.95
12/01/2009,489545,22143,Others,1,2.1
12/01/2009,489545,22197,Others,3,0.85
12/01/2009,489545,22081,Others,1,1.65
12/01/2009,489545,22079,Others,1,1.65
12/01/2009,489545,22273,Others,1,2.95
12/01/2009,489545,22272,Others,1,2.95
12/01/2009,489545,22274,Others,1,2.95
12/01/2009,489545,21124,Others,1,1.25
12/01/2009,489545,21122,Others,1,1.25
12/01/2009,489545,20758,Others,3,0.85
12/01/2009,489545,20756,Others,3,0.85
12/01/2009,489545,21126,Others,1,1.25
12/01/2009,489545,21125,Others,1,1.25
12/01/2009,489545,22154,Others,8,0.42
12/01/2009,489545,22102,Others,3,1.65
12/01/2009,489545,35955,Others,4,0.42
12/01/2009,489545,35954,Others,6,0.42
12/01/2009,489545,35957,Others,6,0.42
12/01/2009,489546,84050,Others,6,1.65
12/01/2009,489546,47568,Others,6,2.1
12/01/2009,489546,84782A,Others,2,12.75
12/01/2009,489546,84782C,Others,1,12.75
12/01/2009,489546,21232,Others,12,1.25
12/01/2009,489546,21231,Others,12,1.25
12/01/2009,489546,22186,Others,6,2.95
12/01/2009,489546,22169,Others,4,8.5
12/01/2009,489546,82494L,Others,6,2.95
12/01/2009,489546,84933A,Others,6,2.1
12/01/2009,489546,84933B,Others,6,2.1
12/01/2009,489546,22201,Others,4,4.25
12/01/2009,489546,37503,Others,4,10.75
12/01/2009,489546,48185,Others,4,6.75
12/01/2009,489547,22086,Others,18,2.95
12/01/2009,489547,21871,Others,12,1.25
12/01/2009,489547,21875,Others,12,1.25
12/01/2009,489547,21587,Others,12,2.55
12/01/2009,489547,21593,Others,24,1.25
12/01/2009,489547,21591,Others,24,1.25
12/01/2009,489547,21590,Others,24,1.25
12/01/2009,489547,22083,Others,6,2.95
12/01/2009,489547,22085,Others,6,2.95
12/01/2009,489547,21493,Others,12,0.85
12/01/2009,489547,22138,Others,3,4.95
12/01/2009,489547,21930,Others,10,1.95
12/01/2009,489547,85099B,Others,10,1.95
12/01/2009,489547,85099C,Others,10,1.95
12/01/2009,489547,20719,Others,10,0.85
12/01/2009,489547,22356,Others,100,0.72
12/01/2009,489547,20724,Others,10,0.85
12/01/2009,489547,20727,Others,10,1.65
12/01/2009,489547,20726,Others,10,1.65
12/01/2009,489547,20725,Others,20,1.65
12/01/2009,489547,22348,Others,12,0.85
12/01/2009,489547,85061W,Others,240,0.64
12/01/2009,489546,48188,Others,2,6.75
12/01/2009,489546,48194,Others,2,6.75
12/01/2009,489546,48129,Others,2,6.75
12/01/2009,489546,84997D,Others,6,3.75
12/01/2009,489546,21781,Others,1,14.95
12/01/2009,489546,22111,Others,3,4.95
12/01/2009,489546,21485,Others,3,4.95
12/01/2009,489546,21484,Others,4,3.45
12/01/2009,489546,20692,Others,9,4.25
12/01/2009,489546,20768,Others,6,2.55
12/01/2009,489546,21082,Others,12,0.85
12/01/2009,489546,47591D,Others,8,1.95
12/01/2009,489546,47591B,Others,8,1.65
12/01/2009,489546,21004,Others,3,4.25
12/01/2009,489546,21212,Others,24,0.55
12/01/2009,489546,20751,Others,12,2.1
12/01/2009,489546,22195,Others,12,1.65
12/01/2009,489546,22196,Others,12,0.85
12/01/2009,489546,22199,Others,4,4.25
12/01/2009,489548,22271,Others,1,2.95
12/01/2009,489548,22254,Others,12,1.25
12/01/2009,489548,22273,Others,3,2.95
12/01/2009,489548,22195,Others,1,1.65
12/01/2009,489548,22131,Others,2,1.95
12/01/2009,489548,22079,Others,10,1.65
12/01/2009,489548,22138,Others,3,4.95
12/01/2009,489548,22147,Others,2,1.45
12/01/2009,489548,22142,Others,2,1.45
12/01/2009,489548,22150,Others,2,1.95
12/01/2009,489548,20804,Others,1,1.65
12/01/2009,489548,22196,Others,8,0.85
12/01/2009,489548,22086,Others,3,2.95
12/01/2009,489548,21115,Others,1,6.75
12/01/2009,489548,21067,Others,6,1.25
12/01/2009,489548,22134,Others,12,0.42
12/01/2009,489548,22132,Others,12,0.85
12/01/2009,489548,22196,Others,1,0.85
12/01/2009,489548,22195,Others,5,1.65
12/01/2009,489548,21086,Others,25,0.65
12/01/2009,489548,20963,Others,10,1.25
12/01/2009,489548,85053,Others,1,2.1
12/01/2009,489548,84670,Others,12,0.42
12/01/2009,489548,21559,Others,2,2.55
12/01/2009,489548,21558,Others,3,2.55
12/01/2009,489548,22352,Others,1,2.55
12/01/2009,489548,21004,Others,3,4.25
12/01/2009,489548,21431,Others,1,1.65
12/01/2009,489548,21980,Others,12,0.29
12/01/2009,489548,35004P,Others,1,5.45
12/01/2009,489548,21321,Others,6,2.55
12/01/2009,489548,22275,Others,1,8.5
12/01/2009,489548,22276,Others,1,2.55
12/01/2009,489548,21094,Others,22,0.85
12/01/2009,489548,20753,Others,1,2.1
12/01/2009,489548,20754,Others,2,2.1
12/01/2009,489548,20752,Others,3,2.1
12/01/2009,489548,21489,Others,1,3.95
12/01/2009,489548,21488,Others,1,3.95
12/01/2009,489548,22281,Others,2,5.95
12/01/2009,489548,21320,Others,6,2.55
12/01/2009,489548,22302,Others,6,2.55
12/01/2009,489548,22303,Others,6,2.55
12/01/2009,489548,21034,Others,3,0.95
12/01/2009,489548,21187,Others,2,1.65
12/01/2009,489548,21186,Others,6,1.65
12/01/2009,489548,22083,Others,3,2.95
12/01/2009,489548,79000,Others,12,0.85
12/01/2009,489548,22080,Others,5,1.65
12/01/2009,489548,84706F,Others,1,8.95
12/01/2009,489548,22274,Others,1,2.95
12/01/2009,489550,48187,Others,2,6.75
12/01/2009,489550,21523,Others,2,6.75
12/01/2009,489550,84968C,Others,4,12.75
12/01/2009,489550,84968F,Others,2,12.75
12/01/2009,489550,84968B,Others,2,12.75
12/01/2009,489550,21977,Others,48,0.55
12/01/2009,489550,22276,Others,6,2.55
12/01/2009,489550,72760B,Others,4,9.95
12/01/2009,489550,85231L,Others,12,0.85
12/01/2009,489550,85231G,Others,12,0.85
12/01/2009,489550,21618,Others,6,3.75
12/01/2009,489550,21615,Others,6,3.75
12/01/2009,489550,21619,Others,6,3.75
12/01/2009,489550,21612,Others,6,2.95
12/01/2009,489550,85049A,Others,12,1.25
12/01/2009,489550,85049B,Others,12,1.25
12/01/2009,489550,85049G,Others,12,1.25
12/01/2009,489550,21175,Others,6,2.1
12/01/2009,489550,21770,Others,2,4.95
12/01/2009,489550,20747,Others,2,14.95
12/01/2009,489550,37500,Others,2,9.95
12/01/2009,489550,84991,Others,48,0.55
12/01/2009,489550,21637,Others,18,1.25
12/01/2009,489552,35400,Others,1,8.95
12/01/2009,489552,21901,Others,10,0.65
12/01/2009,489552,21900,Others,10,0.65
12/01/2009,489552,21902,Others,12,0.65
12/01/2009,489552,22079,Others,2,1.65
12/01/2009,489552,21223,Others,2,1.25
12/01/2009,489552,21162,Others,4,1.45
12/01/2009,489552,85049D,Others,2,1.25
12/01/2009,489552,85049H,Others,1,1.25
12/01/2009,489552,85049G,Others,3,1.25
12/01/2009,489552,22086,Others,2,2.95
12/01/2009,489552,22130,Others,18,0.85
12/01/2009,489552,72756,Others,9,1.49
12/01/2009,489552,84997A,Others,6,3.75
12/01/2009,489552,84997D,Others,6,3.75
12/01/2009,489552,84997B,Others,6,3.75
12/01/2009,489552,84997C,Others,6,3.75
12/01/2009,489552,21576,Others,1,2.25
12/01/2009,489552,21580,Others,1,2.25
12/01/2009,489552,22111,Others,8,4.95
12/01/2009,489552,21479,Others,10,3.75
12/01/2009,489552,21490,Others,3,1.95
12/01/2009,489552,22271,Others,2,2.95
12/01/2009,489552,22273,Others,2,2.95
12/01/2009,489552,22272,Others,2,2.95
12/01/2009,489556,20866,Others,2,1.25
12/01/2009,489556,20867,Others,2,1.25
12/01/2009,489556,20979,Others,4,1.25
12/01/2009,489556,20983,Others,2,0.85
12/01/2009,489556,20981,Others,1,0.85
12/01/2009,489556,10135,Others,1,1.25
12/01/2009,489556,20975,Others,8,0.65
12/01/2009,489556,20977,Others,2,1.25
12/01/2009,489556,20974,Others,3,0.65
12/01/2009,489556,21114,Others,15,1.25
12/01/2009,489556,85123A,Others,3,2.95
12/01/2009,489556,72760B,Others,2,9.95
12/01/2009,489556,85232A,Others,1,4.95
12/01/2009,489556,21876,Others,6,1.25
12/01/2009,489556,21212,Others,24,0.55
12/01/2009,489556,22189,Others,2,3.95
12/01/2009,489556,21217,Others,2,9.95
12/01/2009,489556,21875,Others,2,1.25
12/01/2009,489556,20972,Others,1,1.25
12/01/2009,489556,35971,Others,2,1.25
12/01/2009,489556,22138,Others,1,4.95
12/01/2009,489556,22143,Others,2,2.1
12/01/2009,489556,21486,Others,1,3.75
12/01/2009,489556,21485,Others,1,4.95
12/01/2009,489556,22125,Others,1,5.95
12/01/2009,489556,21479,Others,1,3.75
12/01/2009,489556,21740,Others,2,2.95
12/01/2009,489556,22082,Others,5,1.65
12/01/2009,489556,22195,Others,2,1.65
12/01/2009,489556,21624,Others,1,5.95
12/01/2009,489556,21738,Others,2,2.95
12/01/2009,489556,22280,Others,2,2.1
12/01/2009,489556,21841,Others,2,4.25
12/01/2009,489556,84582,Others,1,4.25
12/01/2009,489556,21621,Others,1,8.5
12/01/2009,489556,21622,Others,1,4.95
12/01/2009,489556,21004,Others,2,4.25
12/01/2009,489556,20718,Others,3,1.25
12/01/2009,489556,21252,Others,2,2.95
12/01/2009,489556,84946,Others,6,1.25
12/01/2009,489556,85231B,Others,2,0.85
12/01/2009,489556,85231L,Others,1,0.85
12/01/2009,489556,20750,Others,1,7.95
12/01/2009,489556,82482,Others,4,2.55
12/01/2009,489556,85152,Others,4,2.1
12/01/2009,489556,21174,Others,2,1.95
12/01/2009,489556,20665,Others,1,2.95
12/01/2009,489556,82486,Others,2,7.95
12/01/2009,489556,84837,Others,1,12.75
12/01/2009,489556,20685,Others,2,6.75
12/01/2009,489556,48187,Others,1,6.75
12/01/2009,489556,21490,Others,3,1.95
12/01/2009,489556,21491,Others,6,1.95
12/01/2009,489556,21493,Others,2,0.85
12/01/2009,489556,21480,Others,4,2.95
12/01/2009,489556,21481,Others,2,2.95
12/01/2009,489556,21493,Others,8,0.85
12/01/2009,489556,35971,Others,4,1.25
12/01/2009,489557,21439,Others,12,1.25
12/01/2009,489557,16169D,Others,25,0.42
12/01/2009,489557,16169C,Others,25,0.42
12/01/2009,489557,21017,Others,192,0.72
12/01/2009,489557,21731,Others,24,1.65
12/01/2009,489557,22352,Others,12,2.55
12/01/2009,489557,22353,Others,6,2.55
12/01/2009,489557,20685,Others,2,6.75
12/01/2009,489557,21210,Others,12,1.45
12/01/2009,489557,21212,Others,24,0.55
12/01/2009,489557,21238,Others,16,0.85
12/01/2009,489557,85099B,Others,20,1.95
12/01/2009,489557,20719,Others,10,0.85
12/01/2009,489557,21039,Others,12,2.55
12/01/2009,489557,20712,Others,10,1.95
12/01/2009,489557,20711,Others,10,1.95
12/01/2009,489557,21432,Others,8,5.95
12/01/2009,489557,21424,Others,6,2.95
12/01/2009,489557,21426,Others,6,2.1
12/01/2009,489557,20682,Others,6,3.25
12/01/2009,489558,84946,Others,72,1.06
12/01/2009,489558,21756,Others,6,5.95
12/01/2009,489558,21754,Others,12,5.95
12/01/2009,489558,84879,Others,64,1.69
12/01/2009,489559,22111,Others,2,4.95
12/01/2009,489559,22114,Others,1,3.95
12/01/2009,489559,22349,Others,1,3.75
12/01/2009,489559,21890,Others,1,2.95
12/01/2009,489559,21891,Others,1,1.25
12/01/2009,489559,21098,Others,6,1.25
12/01/2009,489559,22415,Others,2,7.95
12/01/2009,489559,85048,Others,12,6.95
12/01/2009,489560,17164D,Others,288,0.37
12/01/2009,489560,17165D,Others,108,0.85
12/01/2009,489560,17165B,Others,288,0.85
12/01/2009,489560,35955,Others,33,0.42
