stock_code,x_coordinate,y_coordinate,cluster_name,abc_class,slot_id
85230G,2,76,B-Group (Medium),C,2678
85026B,3,75,B-Group (Medium),C,2679
37485,4,74,B-Group (Medium),C,2680
22778,5,73,B-Group (Medium),C,2681
22800,6,72,B-Group (Medium),C,2682
17109C,7,71,B-Group (Medium),B,2683
21639,8,70,B-Group (Medium),C,2684
84029D,9,69,B-Group (Medium),C,2685
35793,10,68,B-Group (Medium),C,2686
22780,11,67,B-Group (Medium),C,2687
85019A,12,66,B-Group (Medium),C,2688
85167A,13,65,B-Group (Medium),C,2689
84800L,14,64,B-Group (Medium),C,2690
17012E,15,63,B-Group (Medium),C,2691
22853,16,62,B-Group (Medium),C,2692
84919,17,61,B-Group (Medium),B,2693
47504F,18,60,B-Group (Medium),C,2694
84984C,19,59,B-Group (Medium),C,2695
85195,20,58,B-Group (Medium),C,2696
17136A,21,57,B-Group (Medium),C,2697
72753A,22,56,B-Group (Medium),B,2698
90058B,23,55,B-Group (Medium),C,2699
72487,24,54,B-Group (Medium),C,2700
84984D,25,53,B-Group (Medium),C,2701
84876D,26,52,B-Group (Medium),C,2702
90057,27,51,B-Group (Medium),B,2703
22763,28,50,B-Group (Medium),A,2704
72755C,29,49,B-Group (Medium),B,2705
84924D,30,48,B-Group (Medium),C,2706
21322,31,47,B-Group (Medium),C,2707
85111,32,46,B-Group (Medium),C,2708
72753B,33,45,B-Group (Medium),B,2709
22903,34,44,B-Group (Medium),B,2710
72134,35,43,B-Group (Medium),C,2711
22764,36,42,B-Group (Medium),B,2712
20889,37,41,B-Group (Medium),C,2713
84809A,38,40,B-Group (Medium),C,2714
84804B,39,39,B-Group (Medium),C,2715
90085,40,38,B-Group (Medium),C,2716
79315W,41,37,B-Group (Medium),B,2717
84927A,42,36,B-Group (Medium),C,2718
84927E,43,35,B-Group (Medium),C,2719
85162B,44,34,B-Group (Medium),B,2720
71028B,45,33,B-Group (Medium),C,2721
84934,46,32,B-Group (Medium),C,2722
22893,47,31,B-Group (Medium),C,2723
17109A,48,30,B-Group (Medium),C,2724
21338,49,29,B-Group (Medium),B,2725
22848,0,79,B-Group (Medium),C,2726
72811,1,78,B-Group (Medium),C,2727
79338,2,77,B-Group (Medium),C,2728
20814,3,76,B-Group (Medium),C,2729
72755D,4,75,B-Group (Medium),B,2730
84402D,5,74,B-Group (Medium),C,2731
84927D,6,73,B-Group (Medium),C,2732
22806,7,72,B-Group (Medium),C,2733
72740A,8,71,B-Group (Medium),C,2734
85166A,9,70,B-Group (Medium),C,2735
17011A,10,69,B-Group (Medium),C,2736
84706D,11,68,B-Group (Medium),C,2737
20994,12,67,B-Group (Medium),C,2738
22141,13,66,B-Group (Medium),C,2739
84827,14,65,B-Group (Medium),C,2740
84227,15,64,B-Group (Medium),C,2741
84907,16,63,B-Group (Medium),B,2742
35840,17,62,B-Group (Medium),C,2743
84340,18,61,B-Group (Medium),C,2744
72750D,19,60,B-Group (Medium),C,2745
84984A,20,59,B-Group (Medium),C,2746
47469,21,58,B-Group (Medium),C,2747
72225D,22,57,B-Group (Medium),C,2748
47503F,23,56,B-Group (Medium),B,2749
79030D,24,55,B-Group (Medium),C,2750
16043,25,54,B-Group (Medium),C,2751
78124,26,53,B-Group (Medium),B,2752
84537B,27,52,B-Group (Medium),C,2753
35271S,28,51,B-Group (Medium),C,2754
84464,29,50,B-Group (Medium),C,2755
22791,30,49,B-Group (Medium),C,2756
17011F,31,48,B-Group (Medium),C,2757
84984B,32,47,B-Group (Medium),C,2758
16168S,33,46,B-Group (Medium),C,2759
20688,34,45,B-Group (Medium),C,2760
48179,35,44,B-Group (Medium),C,2761
22811,36,43,B-Group (Medium),C,2762
20879,37,42,B-Group (Medium),C,2763
37492A,38,41,B-Group (Medium),C,2764
47347B,39,40,B-Group (Medium),C,2765
85019B,40,39,B-Group (Medium),C,2766
16256C,41,38,B-Group (Medium),C,2767
37483,42,37,B-Group (Medium),C,2768
72132,43,36,B-Group (Medium),C,2769
16161G,44,35,B-Group (Medium),C,2770
79337,45,34,B-Group (Medium),C,2771
84800S,46,33,B-Group (Medium),C,2772
37482B,47,32,B-Group (Medium),B,2773
84596I,48,31,B-Group (Medium),C,2774
84801A,49,30,B-Group (Medium),C,2775
21267,0,80,B-Group (Medium),C,2776
22792,1,79,B-Group (Medium),C,2777
72724,2,78,B-Group (Medium),C,2778
16169D,3,77,B-Group (Medium),C,2779
35920,4,76,B-Group (Medium),C,2780
18010,5,75,B-Group (Medium),C,2781
72038P,6,74,B-Group (Medium),C,2782
37345,7,73,B-Group (Medium),C,2783
16161E,8,72,B-Group (Medium),C,2784
72753D,9,71,B-Group (Medium),C,2785
84806B,10,70,B-Group (Medium),C,2786
22779,11,69,B-Group (Medium),C,2787
72772,12,68,B-Group (Medium),B,2788
84922,13,67,B-Group (Medium),B,2789
84858B,14,66,B-Group (Medium),C,2790
37479B,15,65,B-Group (Medium),B,2791
16050,16,64,B-Group (Medium),C,2792
72754B,17,63,B-Group (Medium),C,2793
85151,18,62,B-Group (Medium),C,2794
10123G,19,61,B-Group (Medium),C,2795
35817P,20,60,B-Group (Medium),C,2796
16243B,21,59,B-Group (Medium),C,2797
35824C,22,58,B-Group (Medium),C,2798
16119,23,57,B-Group (Medium),C,2799
21702,24,56,B-Group (Medium),B,2800
17014D,25,55,B-Group (Medium),C,2801
37351,26,54,B-Group (Medium),C,2802
44235,27,53,B-Group (Medium),C,2803
84462,28,52,B-Group (Medium),C,2804
16053,29,51,B-Group (Medium),C,2805
21263,30,50,B-Group (Medium),C,2806
72771B,31,49,B-Group (Medium),C,2807
37471,32,48,B-Group (Medium),C,2808
84924F,33,47,B-Group (Medium),C,2809
35071,34,46,B-Group (Medium),C,2810
21118,35,45,B-Group (Medium),C,2811
22788,36,44,B-Group (Medium),B,2812
21697,37,43,B-Group (Medium),C,2813
37352,38,42,B-Group (Medium),C,2814
84798B,39,41,B-Group (Medium),C,2815
84706A,40,40,B-Group (Medium),C,2816
84857C,41,39,B-Group (Medium),C,2817
84807,42,38,B-Group (Medium),C,2818
35824B,43,37,B-Group (Medium),C,2819
84933B,44,36,B-Group (Medium),C,2820
84767,45,35,B-Group (Medium),B,2821
21308,46,34,B-Group (Medium),B,2822
84933C,47,33,B-Group (Medium),C,2823
72771C,48,32,B-Group (Medium),C,2824
84933A,49,31,B-Group (Medium),C,2825
37399,0,81,B-Group (Medium),C,2826
72045D,1,80,B-Group (Medium),B,2827
20800,2,79,B-Group (Medium),C,2828
84705b,3,78,B-Group (Medium),C,2829
72754A,4,77,B-Group (Medium),C,2830
35818P,5,76,B-Group (Medium),C,2831
84493,6,75,B-Group (Medium),C,2832
20890,7,74,B-Group (Medium),C,2833
15059A,8,73,B-Group (Medium),B,2834
85128,9,72,B-Group (Medium),C,2835
16051,10,71,B-Group (Medium),C,2836
16044,11,70,B-Group (Medium),C,2837
35824P,12,69,B-Group (Medium),C,2838
17013B,13,68,B-Group (Medium),C,2839
35815B,14,67,B-Group (Medium),C,2840
20891,15,66,B-Group (Medium),C,2841
37379B,16,65,B-Group (Medium),C,2842
22864,17,64,B-Group (Medium),C,2843
85218,18,63,B-Group (Medium),B,2844
79308B,19,62,B-Group (Medium),C,2845
17027A,20,61,B-Group (Medium),C,2846
17011C,21,60,B-Group (Medium),C,2847
16161C,22,59,B-Group (Medium),C,2848
22790,23,58,B-Group (Medium),A,2849
35822B,24,57,B-Group (Medium),C,2850
84760L,25,56,B-Group (Medium),B,2851
20715,26,55,B-Group (Medium),C,2852
35915A,27,54,B-Group (Medium),C,2853
90013B,28,53,C-Group (Slow),C,2854
90071,29,52,C-Group (Slow),C,2855
37474,30,51,C-Group (Slow),C,2856
47563A,31,50,C-Group (Slow),C,2857
85159A,32,49,C-Group (Slow),C,2858
90120C,33,48,C-Group (Slow),C,2859
90173,34,47,C-Group (Slow),C,2860
21001,35,46,C-Group (Slow),C,2861
84707B,36,45,C-Group (Slow),C,2862
90214S,37,44,C-Group (Slow),C,2863
90161B,38,43,C-Group (Slow),C,2864
90195A,39,42,C-Group (Slow),C,2865
DCGS0058,40,41,C-Group (Slow),C,2866
90214J,41,40,C-Group (Slow),C,2867
84824,42,39,C-Group (Slow),B,2868
90129C,43,38,C-Group (Slow),C,2869
85135C,44,37,C-Group (Slow),C,2870
85141,45,36,C-Group (Slow),B,2871
85159B,46,35,C-Group (Slow),C,2872
84974,47,34,C-Group (Slow),C,2873
85163B,48,33,C-Group (Slow),C,2874
90201B,49,32,C-Group (Slow),C,2875
22144,0,82,C-Group (Slow),C,2876
21632,1,81,C-Group (Slow),C,2877
21633,2,80,C-Group (Slow),B,2878
84865,3,79,C-Group (Slow),C,2879
84086C,4,78,C-Group (Slow),C,2880
21129,5,77,C-Group (Slow),C,2881
85185C,6,76,C-Group (Slow),C,2882
85144,7,75,C-Group (Slow),C,2883
90147,8,74,C-Group (Slow),C,2884
84819,9,73,C-Group (Slow),C,2885
90214E,10,72,C-Group (Slow),C,2886
37506,11,71,C-Group (Slow),C,2887
90013C,12,70,C-Group (Slow),C,2888
79026B,13,69,C-Group (Slow),C,2889
90198B,14,68,C-Group (Slow),C,2890
90214M,15,67,C-Group (Slow),C,2891
21631,16,66,C-Group (Slow),B,2892
20818,17,65,C-Group (Slow),C,2893
82011B,18,64,C-Group (Slow),C,2894
21194,19,63,C-Group (Slow),C,2895
90040D,20,62,C-Group (Slow),C,2896
47503A,21,61,C-Group (Slow),C,2897
90129D,22,60,C-Group (Slow),C,2898
90042A,23,59,C-Group (Slow),C,2899
90120B,24,58,C-Group (Slow),C,2900
85127,25,57,C-Group (Slow),C,2901
84313C,26,56,C-Group (Slow),C,2902
90158,27,55,C-Group (Slow),C,2903
21065,28,54,C-Group (Slow),C,2904
85088,29,53,C-Group (Slow),C,2905
90214L,30,52,C-Group (Slow),C,2906
84600,31,51,C-Group (Slow),C,2907
21793,32,50,C-Group (Slow),C,2908
84931A,33,49,C-Group (Slow),C,2909
35645,34,48,C-Group (Slow),C,2910
90040A,35,47,C-Group (Slow),C,2911
21277,36,46,C-Group (Slow),B,2912
35911A,37,45,C-Group (Slow),C,2913
90010B,38,44,C-Group (Slow),C,2914
37475,39,43,C-Group (Slow),C,2915
90145,40,42,C-Group (Slow),C,2916
90201A,41,41,C-Group (Slow),C,2917
84563A,42,40,C-Group (Slow),C,2918
17012B,43,39,C-Group (Slow),C,2919
90201D,44,38,C-Group (Slow),C,2920
84877D,45,37,C-Group (Slow),C,2921
85169C,46,36,C-Group (Slow),C,2922
84917,47,35,C-Group (Slow),C,2923
90184C,48,34,C-Group (Slow),C,2924
84916,49,33,C-Group (Slow),C,2925
21132,0,83,C-Group (Slow),C,2926
21228,1,82,C-Group (Slow),C,2927
90214C,2,81,C-Group (Slow),C,2928
21038,3,80,C-Group (Slow),C,2929
90184B,4,79,C-Group (Slow),C,2930
90040B,5,78,C-Group (Slow),C,2931
85163A,6,77,C-Group (Slow),C,2932
82011A,7,76,C-Group (Slow),C,2933
84306,8,75,C-Group (Slow),C,2934
90133,9,74,C-Group (Slow),C,2935
47578A,10,73,C-Group (Slow),C,2936
21636,11,72,C-Group (Slow),C,2937
85169B,12,71,C-Group (Slow),C,2938
84660B,13,70,C-Group (Slow),C,2939
90201C,14,69,C-Group (Slow),C,2940
47574B,15,68,C-Group (Slow),C,2941
21371,16,67,C-Group (Slow),C,2942
81952V,17,66,C-Group (Slow),C,2943
21365,18,65,C-Group (Slow),C,2944
84899E,19,64,C-Group (Slow),C,2945
85129B,20,63,C-Group (Slow),C,2946
35603C,21,62,C-Group (Slow),C,2947
35833G,22,61,C-Group (Slow),C,2948
90129F,23,60,C-Group (Slow),C,2949
85081,24,59,C-Group (Slow),C,2950
84924A,25,58,C-Group (Slow),C,2951
90197B,26,57,C-Group (Slow),C,2952
90199B,27,56,C-Group (Slow),C,2953
90002D,28,55,C-Group (Slow),C,2954
90070,29,54,C-Group (Slow),C,2955
72812,30,53,C-Group (Slow),C,2956
47504H,31,52,C-Group (Slow),C,2957
47503H,32,51,C-Group (Slow),C,2958
90019A,33,50,C-Group (Slow),C,2959
90211B,34,49,C-Group (Slow),C,2960
84247H,35,48,C-Group (Slow),C,2961
84820,36,47,C-Group (Slow),C,2962
90161A,37,46,C-Group (Slow),C,2963
90192,38,45,C-Group (Slow),C,2964
90019C,39,44,C-Group (Slow),C,2965
90096,40,43,C-Group (Slow),C,2966
90206C,41,42,C-Group (Slow),C,2967
16020C,42,41,C-Group (Slow),C,2968
35916C,43,40,C-Group (Slow),C,2969
90190A,44,39,C-Group (Slow),C,2970
BANK CHARGES,45,38,C-Group (Slow),C,2971
90059D,46,37,C-Group (Slow),C,2972
90214R,47,36,C-Group (Slow),C,2973
90175D,48,35,C-Group (Slow),C,2974
47481,49,34,C-Group (Slow),C,2975
85185F,0,84,C-Group (Slow),C,2976
90185C,1,83,C-Group (Slow),C,2977
85180B,2,82,C-Group (Slow),C,2978
90199C,3,81,C-Group (Slow),C,2979
21128,4,80,C-Group (Slow),C,2980
20952,5,79,C-Group (Slow),C,2981
90010E,6,78,C-Group (Slow),C,2982
79303D,7,77,C-Group (Slow),C,2983
90002C,8,76,C-Group (Slow),C,2984
90143,9,75,C-Group (Slow),C,2985
84529A,10,74,C-Group (Slow),C,2986
90186A,11,73,C-Group (Slow),C,2987
90164B,12,72,C-Group (Slow),C,2988
22503,13,71,C-Group (Slow),B,2989
84313A,14,70,C-Group (Slow),C,2990
84627,15,69,C-Group (Slow),C,2991
21374,16,68,C-Group (Slow),C,2992
90212B,17,67,C-Group (Slow),C,2993
72799D,18,66,C-Group (Slow),C,2994
84707A,19,65,C-Group (Slow),C,2995
22105,20,64,C-Group (Slow),C,2996
90144,21,63,C-Group (Slow),C,2997
84592,22,62,C-Group (Slow),C,2998
21261,23,61,C-Group (Slow),C,2999
20693,24,60,C-Group (Slow),C,3000
90112,25,59,C-Group (Slow),C,3001
84782C,26,58,C-Group (Slow),C,3002
21331,27,57,C-Group (Slow),B,3003
90195B,28,56,C-Group (Slow),C,3004
90139,29,55,C-Group (Slow),C,3005
90059A,30,54,C-Group (Slow),C,3006
90081C,31,53,C-Group (Slow),C,3007
85087,32,52,C-Group (Slow),C,3008
90204,33,51,C-Group (Slow),C,3009
90160C,34,50,C-Group (Slow),C,3010
21031,35,49,C-Group (Slow),C,3011
90124B,36,48,C-Group (Slow),C,3012
84874B,37,47,C-Group (Slow),C,3013
72129,38,46,C-Group (Slow),C,3014
20821,39,45,C-Group (Slow),C,3015
84247K,40,44,C-Group (Slow),C,3016
90000D,41,43,C-Group (Slow),C,3017
85094,42,42,C-Group (Slow),C,3018
90122B,43,41,C-Group (Slow),C,3019
90185B,44,40,C-Group (Slow),C,3020
90214H,45,39,C-Group (Slow),C,3021
84508C,46,38,C-Group (Slow),C,3022
21461,47,37,C-Group (Slow),C,3023
90185D,48,36,C-Group (Slow),C,3024
90175B,49,35,C-Group (Slow),C,3025
84680,1,84,C-Group (Slow),C,3026
44091C,2,83,C-Group (Slow),C,3027
84251J,3,82,C-Group (Slow),C,3028
21025,4,81,C-Group (Slow),C,3029
21032,5,80,C-Group (Slow),C,3030
85130B,6,79,C-Group (Slow),C,3031
90157,7,78,C-Group (Slow),C,3032
21003,8,77,C-Group (Slow),C,3033
22395,9,76,C-Group (Slow),C,3034
84360,10,75,C-Group (Slow),C,3035
84882,11,74,C-Group (Slow),C,3036
90089,12,73,C-Group (Slow),C,3037
84817,13,72,C-Group (Slow),C,3038
21736,14,71,C-Group (Slow),C,3039
46000R,15,70,C-Group (Slow),C,3040
37342,16,69,C-Group (Slow),C,3041
21226,17,68,C-Group (Slow),C,3042
85147,18,67,C-Group (Slow),C,3043
gift_0001_20,19,66,C-Group (Slow),C,3044
84563B,20,65,C-Group (Slow),C,3045
90003D,21,64,C-Group (Slow),C,3046
85168B,22,63,C-Group (Slow),C,3047
21087,23,62,C-Group (Slow),C,3048
22656,24,61,C-Group (Slow),A,3049
84555A,25,60,C-Group (Slow),C,3050
35599B,26,59,C-Group (Slow),C,3051
90073,27,58,C-Group (Slow),C,3052
85145,28,57,C-Group (Slow),C,3053
84609,29,56,C-Group (Slow),C,3054
90160B,30,55,C-Group (Slow),C,3055
79403,31,54,C-Group (Slow),C,3056
84456,32,53,C-Group (Slow),C,3057
gift_0001_30,33,52,C-Group (Slow),C,3058
84465,34,51,C-Group (Slow),C,3059
79534,35,50,C-Group (Slow),C,3060
90166,36,49,C-Group (Slow),C,3061
84926A,37,48,C-Group (Slow),C,3062
84531A,38,47,C-Group (Slow),C,3063
90186B,39,46,C-Group (Slow),C,3064
84881,40,45,C-Group (Slow),C,3065
84510e,41,44,C-Group (Slow),C,3066
90059E,42,43,C-Group (Slow),C,3067
84855,43,42,C-Group (Slow),C,3068
22257,44,41,C-Group (Slow),C,3069
90018A,45,40,C-Group (Slow),C,3070
72779,46,39,C-Group (Slow),C,3071
90214G,47,38,C-Group (Slow),C,3072
90214N,48,37,C-Group (Slow),C,3073
90214B,49,36,C-Group (Slow),C,3074
84358,2,84,C-Group (Slow),B,3075
47013A,3,83,C-Group (Slow),C,3076
84893,4,82,C-Group (Slow),C,3077
85168A,5,81,C-Group (Slow),C,3078
90190C,6,80,C-Group (Slow),C,3079
21372,7,79,C-Group (Slow),C,3080
47420,8,78,C-Group (Slow),C,3081
72781,9,77,C-Group (Slow),C,3082
84621,10,76,C-Group (Slow),C,3083
20795,11,75,C-Group (Slow),C,3084
84711B,12,74,C-Group (Slow),C,3085
90122C,13,73,C-Group (Slow),C,3086
37379A,14,72,C-Group (Slow),C,3087
90081A,15,71,C-Group (Slow),C,3088
82095,16,70,C-Group (Slow),C,3089
90214P,17,69,C-Group (Slow),C,3090
84616,18,68,C-Group (Slow),B,3091
90024B,19,67,C-Group (Slow),C,3092
84800M,20,66,C-Group (Slow),C,3093
37462E,21,65,C-Group (Slow),C,3094
90214D,22,64,C-Group (Slow),C,3095
21298,23,63,C-Group (Slow),B,3096
17090A,24,62,C-Group (Slow),C,3097
90072,25,61,C-Group (Slow),C,3098
84623,26,60,C-Group (Slow),C,3099
90122A,27,59,C-Group (Slow),C,3100
84803A,28,58,C-Group (Slow),C,3101
84870B,29,57,C-Group (Slow),C,3102
21489,30,56,C-Group (Slow),C,3103
21089,31,55,C-Group (Slow),C,3104
20896,32,54,C-Group (Slow),C,3105
90163A,33,53,C-Group (Slow),C,3106
84247C,34,52,C-Group (Slow),C,3107
90159,35,51,C-Group (Slow),C,3108
90082B,36,50,C-Group (Slow),C,3109
90039D,37,49,C-Group (Slow),C,3110
84522,38,48,C-Group (Slow),C,3111
90184A,39,47,C-Group (Slow),C,3112
35953,40,46,C-Group (Slow),C,3113
21030,41,45,C-Group (Slow),C,3114
90125D,42,44,C-Group (Slow),C,3115
90014A,43,43,C-Group (Slow),C,3116
20620,44,42,C-Group (Slow),C,3117
90014C,45,41,C-Group (Slow),C,3118
90210D,46,40,C-Group (Slow),C,3119
84429A,47,39,C-Group (Slow),C,3120
90036E,48,38,C-Group (Slow),C,3121
21270,49,37,C-Group (Slow),C,3122
90175C,3,84,C-Group (Slow),C,3123
84690,4,83,C-Group (Slow),C,3124
84388,5,82,C-Group (Slow),C,3125
15030,6,81,C-Group (Slow),C,3126
35931,7,80,C-Group (Slow),C,3127
22655,8,79,C-Group (Slow),A,3128
84845C,9,78,C-Group (Slow),C,3129
84292,10,77,C-Group (Slow),C,3130
84705D,11,76,C-Group (Slow),C,3131
35916A,12,75,C-Group (Slow),C,3132
90210B,13,74,C-Group (Slow),C,3133
35914,14,73,C-Group (Slow),C,3134
17090D,15,72,C-Group (Slow),C,3135
84927F,16,71,C-Group (Slow),C,3136
90103,17,70,C-Group (Slow),C,3137
90018B,18,69,C-Group (Slow),C,3138
35973,19,68,C-Group (Slow),C,3139
90180A,20,67,C-Group (Slow),C,3140
90211A,21,66,C-Group (Slow),C,3141
90130B,22,65,C-Group (Slow),C,3142
35916B,23,64,C-Group (Slow),C,3143
21400,24,63,C-Group (Slow),C,3144
85170B,25,62,C-Group (Slow),C,3145
84250M,26,61,C-Group (Slow),C,3146
72715,27,60,C-Group (Slow),C,3147
90036A,28,59,C-Group (Slow),C,3148
21759,29,58,C-Group (Slow),B,3149
90065B,30,57,C-Group (Slow),C,3150
21367,31,56,C-Group (Slow),C,3151
84709A,32,55,C-Group (Slow),C,3152
90042C,33,54,C-Group (Slow),C,3153
90115,34,53,C-Group (Slow),C,3154
84527,35,52,C-Group (Slow),C,3155
90094,36,51,C-Group (Slow),C,3156
90010A,37,50,C-Group (Slow),C,3157
90013D,38,49,C-Group (Slow),C,3158
84656,39,48,C-Group (Slow),C,3159
35648,40,47,C-Group (Slow),C,3160
47574A,41,46,C-Group (Slow),C,3161
90002A,42,45,C-Group (Slow),C,3162
21368,43,44,C-Group (Slow),C,3163
84801B,44,43,C-Group (Slow),C,3164
90165B,45,42,C-Group (Slow),C,3165
90160D,46,41,C-Group (Slow),C,3166
90003B,47,40,C-Group (Slow),C,3167
47013C,48,39,C-Group (Slow),C,3168
84926F,49,38,C-Group (Slow),C,3169
84531B,4,84,C-Group (Slow),C,3170
20845,5,83,C-Group (Slow),C,3171
90178A,6,82,C-Group (Slow),C,3172
35600D,7,81,C-Group (Slow),C,3173
79161A,8,80,C-Group (Slow),C,3174
22486,9,79,C-Group (Slow),C,3175
21763,10,78,C-Group (Slow),B,3176
20796,11,77,C-Group (Slow),C,3177
79406,12,76,C-Group (Slow),C,3178
21370,13,75,C-Group (Slow),C,3179
21300,14,74,C-Group (Slow),B,3180
20664,15,73,C-Group (Slow),C,3181
90093,16,72,C-Group (Slow),C,3182
90059F,17,71,C-Group (Slow),C,3183
84952A,18,70,C-Group (Slow),C,3184
16202C,19,69,C-Group (Slow),C,3185
21339,20,68,C-Group (Slow),C,3186
84952B,21,67,C-Group (Slow),C,3187
72796B,22,66,C-Group (Slow),C,3188
21373,23,65,C-Group (Slow),C,3189
85146,24,64,C-Group (Slow),C,3190
90177E,25,63,C-Group (Slow),C,3191
20899,26,62,C-Group (Slow),C,3192
90065A,27,61,C-Group (Slow),C,3193
84576,28,60,C-Group (Slow),C,3194
84745B,29,59,C-Group (Slow),C,3195
21760,30,58,C-Group (Slow),B,3196
46138B,31,57,C-Group (Slow),C,3197
90165A,32,56,C-Group (Slow),C,3198
90060F,33,55,C-Group (Slow),C,3199
71406C,34,54,C-Group (Slow),C,3200
90082A,35,53,C-Group (Slow),C,3201
20698,36,52,C-Group (Slow),C,3202
72133,37,51,C-Group (Slow),C,3203
90155,38,50,C-Group (Slow),C,3204
90000B,39,49,C-Group (Slow),C,3205
90086,40,48,C-Group (Slow),C,3206
90032,41,47,C-Group (Slow),C,3207
84653,42,46,C-Group (Slow),B,3208
90088,43,45,C-Group (Slow),C,3209
84915,44,44,C-Group (Slow),C,3210
84661C,45,43,C-Group (Slow),C,3211
44089C,46,42,C-Group (Slow),C,3212
DCGS0076,47,41,C-Group (Slow),C,3213
84192,48,40,C-Group (Slow),C,3214
77079,49,39,C-Group (Slow),C,3215
90016C,5,84,C-Group (Slow),C,3216
84564,6,83,C-Group (Slow),C,3217
85023C,7,82,C-Group (Slow),C,3218
37509,8,81,C-Group (Slow),C,3219
20957,9,80,C-Group (Slow),C,3220
84845D,10,79,C-Group (Slow),C,3221
90030B,11,78,C-Group (Slow),C,3222
79051A,12,77,C-Group (Slow),C,3223
84582,13,76,C-Group (Slow),C,3224
90000A,14,75,C-Group (Slow),C,3225
82545A,15,74,C-Group (Slow),C,3226
90202D,16,73,C-Group (Slow),C,3227
82069,17,72,C-Group (Slow),C,3228
90022,18,71,C-Group (Slow),C,3229
81952B,19,70,C-Group (Slow),C,3230
90002E,20,69,C-Group (Slow),C,3231
90174,21,68,C-Group (Slow),C,3232
84251C,22,67,C-Group (Slow),C,3233
35963,23,66,C-Group (Slow),C,3234
20839,24,65,C-Group (Slow),C,3235
90169,25,64,C-Group (Slow),C,3236
21117,26,63,C-Group (Slow),C,3237
84926D,27,62,C-Group (Slow),C,3238
10124A,28,61,C-Group (Slow),C,3239
21764,29,60,C-Group (Slow),B,3240
90038A,30,59,C-Group (Slow),C,3241
90148,31,58,C-Group (Slow),C,3242
90168,32,57,C-Group (Slow),C,3243
90188,33,56,C-Group (Slow),C,3244
90214T,34,55,C-Group (Slow),C,3245
90002B,35,54,C-Group (Slow),C,3246
47552A,36,53,C-Group (Slow),C,3247
21761,37,52,C-Group (Slow),B,3248
90177B,38,51,C-Group (Slow),C,3249
90116,39,50,C-Group (Slow),C,3250
90018C,40,49,C-Group (Slow),C,3251
20861,41,48,C-Group (Slow),C,3252
90059C,42,47,C-Group (Slow),C,3253
17129C,43,46,C-Group (Slow),C,3254
35913B,44,45,C-Group (Slow),C,3255
90035A,45,44,C-Group (Slow),C,3256
85018A,46,43,C-Group (Slow),C,3257
21420,47,42,C-Group (Slow),C,3258
90162A,48,41,C-Group (Slow),C,3259
75178,49,40,C-Group (Slow),C,3260
84424A,6,84,C-Group (Slow),C,3261
84660A,7,83,C-Group (Slow),C,3262
90202C,8,82,C-Group (Slow),C,3263
90056,9,81,C-Group (Slow),C,3264
84925C,10,80,C-Group (Slow),C,3265
90177C,11,79,C-Group (Slow),C,3266
90194,12,78,C-Group (Slow),C,3267
72793,13,77,C-Group (Slow),C,3268
90214I,14,76,C-Group (Slow),C,3269
90185A,15,75,C-Group (Slow),C,3270
90016B,16,74,C-Group (Slow),C,3271
84870C,17,73,C-Group (Slow),C,3272
90100,18,72,C-Group (Slow),C,3273
90137,19,71,C-Group (Slow),C,3274
90199A,20,70,C-Group (Slow),C,3275
79303B,21,69,C-Group (Slow),C,3276
90037A,22,68,C-Group (Slow),C,3277
84745A,23,67,C-Group (Slow),C,3278
90181B,24,66,C-Group (Slow),C,3279
90160A,25,65,C-Group (Slow),C,3280
85023A,26,64,C-Group (Slow),C,3281
85161,27,63,C-Group (Slow),C,3282
16202E,28,62,C-Group (Slow),C,3283
21686,29,61,C-Group (Slow),B,3284
35610B,30,60,C-Group (Slow),C,3285
84967B,31,59,C-Group (Slow),B,3286
72798C,32,58,C-Group (Slow),C,3287
84804A,33,57,C-Group (Slow),C,3288
90024D,34,56,C-Group (Slow),C,3289
48103,35,55,C-Group (Slow),C,3290
21265,36,54,C-Group (Slow),C,3291
90214O,37,53,C-Group (Slow),C,3292
90014B,38,52,C-Group (Slow),C,3293
90114,39,51,C-Group (Slow),C,3294
84926B,40,50,C-Group (Slow),C,3295
90162B,41,49,C-Group (Slow),C,3296
72140F,42,48,C-Group (Slow),C,3297
90003C,43,47,C-Group (Slow),C,3298
90164A,44,46,C-Group (Slow),C,3299
47518f,45,45,C-Group (Slow),C,3300
17084J,46,44,C-Group (Slow),C,3301
90024E,47,43,C-Group (Slow),C,3302
20988,48,42,C-Group (Slow),C,3303
90130C,49,41,C-Group (Slow),C,3304
35936,7,84,C-Group (Slow),C,3305
TEST001,8,83,C-Group (Slow),C,3306
35085E,9,82,C-Group (Slow),C,3307
90178B,10,81,C-Group (Slow),C,3308
90177D,11,80,C-Group (Slow),C,3309
20697,12,79,C-Group (Slow),C,3310
35910A,13,78,C-Group (Slow),C,3311
84725,14,77,C-Group (Slow),C,3312
21264,15,76,C-Group (Slow),C,3313
84886,16,75,C-Group (Slow),C,3314
84622,17,74,C-Group (Slow),C,3315
84751B,18,73,C-Group (Slow),C,3316
21674,19,72,C-Group (Slow),B,3317
44089A,20,71,C-Group (Slow),C,3318
90092,21,70,C-Group (Slow),C,3319
21196,22,69,C-Group (Slow),C,3320
35646,23,68,C-Group (Slow),C,3321
16201A,24,67,C-Group (Slow),C,3322
84247J,25,66,C-Group (Slow),C,3323
